item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00000440,2026-07-05,ItemSelectionDetails.csv,ORD-0000175,2026-07-05 11:10:33.894903,afbcbb993c,Vintage Tote,Fashion Jewelry,69.94,0.0,69.94,1,0
SEL-00000441,2026-07-05,ItemSelectionDetails.csv,ORD-0000175,2026-07-05 11:10:33.894903,0cac5ef0f2,Classic Tote,Tops,21.13,2.11,19.02,1,0
SEL-00000442,2026-07-05,ItemSelectionDetails.csv,ORD-0000175,2026-07-05 11:10:33.894903,b653192f53,Petite Bracelet,Fine Jewelry,194.79,0.0,194.79,1,0
SEL-00000443,2026-07-05,ItemSelectionDetails.csv,ORD-0000176,2026-07-05 17:21:18.669449,afbcbb993c,Vintage Tote,Fashion Jewelry,69.94,6.99,62.95,1,0
SEL-00000444,2026-07-05,ItemSelectionDetails.csv,ORD-0000176,2026-07-05 17:21:18.669449,88d765de81,Signature Tote,Fine Jewelry,33.14,6.63,26.51,1,0
SEL-00000445,2026-07-05,ItemSelectionDetails.csv,ORD-0000176,2026-07-05 17:21:18.669449,ff2caeca63,Modern Necklace,White Wine,252.51,50.5,202.01,3,0
SEL-00000446,2026-07-05,ItemSelectionDetails.csv,ORD-0000177,2026-07-05 18:55:12.310020,b4d1cce619,Everyday Wrap,Outerwear,275.76,0.0,275.76,3,0
SEL-00000447,2026-07-05,ItemSelectionDetails.csv,ORD-0000177,2026-07-05 18:55:12.310020,61a0327535,Rustic Cardigan,Tops,60.59,12.12,48.47,1,0
SEL-00000448,2026-07-05,ItemSelectionDetails.csv,ORD-0000178,2026-07-05 14:27:18.849024,8ea2a92e5e,Rustic Necklace,Tops,49.22,0.0,49.22,1,0
SEL-00000449,2026-07-05,ItemSelectionDetails.csv,ORD-0000179,2026-07-05 09:25:40.600564,f7e473b023,Statement Vase,Stationery,8.13,0.81,7.32,1,0
SEL-00000450,2026-07-05,ItemSelectionDetails.csv,ORD-0000179,2026-07-05 09:25:40.600564,88d765de81,Signature Tote,Fine Jewelry,33.14,0.0,33.14,1,0
SEL-00000451,2026-07-05,ItemSelectionDetails.csv,ORD-0000180,2026-07-05 09:18:19.863825,5324b99976,Vintage Candle,White Wine,89.16,0.0,89.16,1,0
SEL-00000452,2026-07-05,ItemSelectionDetails.csv,ORD-0000180,2026-07-05 09:18:19.863825,de7a0de61e,Rustic Earrings,Kids,88.81,8.88,79.93,1,0
SEL-00000453,2026-07-05,ItemSelectionDetails.csv,ORD-0000180,2026-07-05 09:18:19.863825,5324b99976,Vintage Candle,White Wine,178.32,35.66,142.66,2,0
SEL-00000454,2026-07-05,ItemSelectionDetails.csv,ORD-0000181,2026-07-05 17:47:22.334944,1ab091c4e7,Modern Necklace,Scarves,514.26,102.85,411.41,3,0
