order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000044,2026-07-02,OrderDetails.csv,2026-07-02 11:22:48.144761,2,8.28,103.65,0
ORD-0000045,2026-07-02,OrderDetails.csv,2026-07-02 14:09:39.448988,3,9.23,307.45,0
ORD-0000046,2026-07-02,OrderDetails.csv,2026-07-02 10:37:42.081764,2,82.88,469.66,0
ORD-0000047,2026-07-02,OrderDetails.csv,2026-07-02 16:20:11.452217,1,14.2,290.21,0
ORD-0000048,2026-07-02,OrderDetails.csv,2026-07-02 12:15:12.268804,1,6.16,24.62,0
ORD-0000049,2026-07-02,OrderDetails.csv,2026-07-02 12:15:17.901605,2,3.46,383.3,0
ORD-0000050,2026-07-02,OrderDetails.csv,2026-07-02 13:59:54.732931,2,0.0,45.14,0
ORD-0000051,2026-07-02,OrderDetails.csv,2026-07-02 18:25:02.756443,3,22.08,88.32,0
ORD-0000052,2026-07-02,OrderDetails.csv,2026-07-02 16:26:31.432448,1,13.02,410.03,0
ORD-0000053,2026-07-02,OrderDetails.csv,2026-07-02 09:03:54.198341,1,0.0,38.36,0
ORD-0000054,2026-07-02,OrderDetails.csv,2026-07-02 09:43:10.406211,3,0.0,338.87,0
ORD-0000055,2026-07-02,OrderDetails.csv,2026-07-02 16:48:20.501059,1,26.14,504.55,0
ORD-0000056,2026-07-02,OrderDetails.csv,2026-07-02 16:47:48.935452,3,9.03,313.23,0
ORD-0000057,2026-07-02,OrderDetails.csv,2026-07-02 12:09:57.603214,1,76.14,361.29,0
ORD-0000058,2026-07-02,OrderDetails.csv,2026-07-02 12:51:48.832424,3,0.0,260.41,0
ORD-0000059,2026-07-02,OrderDetails.csv,2026-07-02 16:08:10.267390,2,17.63,440.05,0
ORD-0000060,2026-07-02,OrderDetails.csv,2026-07-02 15:20:44.109921,1,61.02,330.24,0
ORD-0000061,2026-07-02,OrderDetails.csv,2026-07-02 17:59:10.070928,3,0.0,145.98,0
ORD-0000062,2026-07-02,OrderDetails.csv,2026-07-02 14:26:26.114734,2,28.47,113.88,0
ORD-0000063,2026-07-02,OrderDetails.csv,2026-07-02 13:32:38.518719,3,15.32,140.75,0
ORD-0000064,2026-07-02,OrderDetails.csv,2026-07-02 17:19:27.100290,3,4.8,163.79,0
ORD-0000065,2026-07-02,OrderDetails.csv,2026-07-02 15:10:35.421499,1,7.17,344.72,0
ORD-0000066,2026-07-02,OrderDetails.csv,2026-07-02 10:52:14.245653,1,55.21,677.29,0
ORD-0000067,2026-07-02,OrderDetails.csv,2026-07-02 15:25:55.069731,2,0.0,125.58,0
ORD-0000068,2026-07-02,OrderDetails.csv,2026-07-02 14:18:51.686566,2,15.15,136.33,0
ORD-0000069,2026-07-02,OrderDetails.csv,2026-07-02 17:41:52.974809,2,25.54,207.36,0
ORD-0000070,2026-07-02,OrderDetails.csv,2026-07-02 18:26:20.627492,1,46.14,505.29,0
ORD-0000071,2026-07-02,OrderDetails.csv,2026-07-02 16:46:17.929050,2,0.0,275.76,0
ORD-0000072,2026-07-02,OrderDetails.csv,2026-07-02 18:45:19.338727,1,18.43,509.82,0
ORD-0000073,2026-07-02,OrderDetails.csv,2026-07-02 14:11:57.193659,3,0.0,325.31,0
ORD-0000074,2026-07-02,OrderDetails.csv,2026-07-02 16:45:03.834086,3,38.51,281.15,0
ORD-0000075,2026-07-02,OrderDetails.csv,2026-07-02 12:00:48.779734,1,5.52,628.04,0
ORD-0000076,2026-07-02,OrderDetails.csv,2026-07-02 12:50:35.815470,2,0.0,21.47,0
ORD-0000077,2026-07-02,OrderDetails.csv,2026-07-02 13:15:20.193132,1,40.14,335.03,0
ORD-0000078,2026-07-02,OrderDetails.csv,2026-07-02 14:35:33.539768,2,62.55,770.1,0
ORD-0000079,2026-07-02,OrderDetails.csv,2026-07-02 15:06:50.183965,3,66.24,474.78,0
ORD-0000080,2026-07-02,OrderDetails.csv,2026-07-02 13:37:18.212579,2,32.15,183.82,0
ORD-0000081,2026-07-02,OrderDetails.csv,2026-07-02 09:03:17.050318,3,2.93,464.76,0
ORD-0000082,2026-07-02,OrderDetails.csv,2026-07-02 09:16:24.062141,1,0.0,22.54,0
ORD-0000083,2026-07-02,OrderDetails.csv,2026-07-02 14:52:36.279991,2,26.14,365.9,0
ORD-0000084,2026-07-02,OrderDetails.csv,2026-07-02 09:04:53.403650,1,64.32,393.05,0
ORD-0000085,2026-07-02,OrderDetails.csv,2026-07-02 10:34:51.277373,3,0.0,70.18,0
ORD-0000086,2026-07-02,OrderDetails.csv,2026-07-02 14:27:26.012696,1,0.0,82.63,0
ORD-0000087,2026-07-02,OrderDetails.csv,2026-07-02 09:55:40.831905,1,14.87,186.15,0
ORD-0000088,2026-07-02,OrderDetails.csv,2026-07-02 12:30:23.943191,2,23.9,852.64,0
ORD-0000089,2026-07-02,OrderDetails.csv,2026-07-02 09:38:51.008571,2,29.51,467.73,0
