item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00000105,2026-07-02,ItemSelectionDetails.csv,ORD-0000044,2026-07-02 11:22:48.144761,bb17bbb193,Modern Bracelet,Scarves,15.18,1.52,13.66,1,0
SEL-00000106,2026-07-02,ItemSelectionDetails.csv,ORD-0000044,2026-07-02 11:22:48.144761,bd08b8a16b,Signature Tote,Fine Jewelry,14.97,0.0,14.97,1,0
SEL-00000107,2026-07-02,ItemSelectionDetails.csv,ORD-0000044,2026-07-02 11:22:48.144761,ae309fab22,Vintage Candle,Outerwear,33.81,6.76,27.05,3,0
SEL-00000108,2026-07-02,ItemSelectionDetails.csv,ORD-0000044,2026-07-02 11:22:48.144761,79d859b9e0,Rustic Necklace,Fine Jewelry,47.97,0.0,47.97,1,0
SEL-00000109,2026-07-02,ItemSelectionDetails.csv,ORD-0000045,2026-07-02 14:09:39.448988,d363333e01,Everyday Cardigan,Tabletop,46.17,9.23,36.94,3,0
SEL-00000110,2026-07-02,ItemSelectionDetails.csv,ORD-0000045,2026-07-02 14:09:39.448988,151724ae73,Vintage Candle,Stationery,222.54,0.0,222.54,3,0
SEL-00000111,2026-07-02,ItemSelectionDetails.csv,ORD-0000045,2026-07-02 14:09:39.448988,79d859b9e0,Rustic Necklace,Fine Jewelry,47.97,0.0,47.97,1,0
SEL-00000112,2026-07-02,ItemSelectionDetails.csv,ORD-0000046,2026-07-02 10:37:42.081764,6af3a6d7a7,Modern Notebook,Tabletop,18.61,0.0,18.61,1,0
SEL-00000113,2026-07-02,ItemSelectionDetails.csv,ORD-0000046,2026-07-02 10:37:42.081764,c1c48da2dc,Petite Necklace,White Wine,112.22,0.0,112.22,2,0
SEL-00000114,2026-07-02,ItemSelectionDetails.csv,ORD-0000046,2026-07-02 10:37:42.081764,6b347e2af1,Classic Bracelet,Fine Jewelry,14.67,1.47,13.2,1,0
SEL-00000115,2026-07-02,ItemSelectionDetails.csv,ORD-0000046,2026-07-02 10:37:42.081764,437234d2df,Signature Necklace,Fashion Jewelry,407.04,81.41,325.63,3,0
SEL-00000116,2026-07-02,ItemSelectionDetails.csv,ORD-0000047,2026-07-02 16:20:11.452217,1c7b7f4bad,Vintage Necklace,Fine Jewelry,137.52,0.0,137.52,2,0
SEL-00000117,2026-07-02,ItemSelectionDetails.csv,ORD-0000047,2026-07-02 16:20:11.452217,9fe350c069,Statement Vase,Candles,141.99,14.2,127.79,1,0
SEL-00000118,2026-07-02,ItemSelectionDetails.csv,ORD-0000047,2026-07-02 16:20:11.452217,ca527034d4,Coastal Tumbler,Fine Jewelry,24.9,0.0,24.9,2,0
SEL-00000119,2026-07-02,ItemSelectionDetails.csv,ORD-0000048,2026-07-02 12:15:12.268804,d363333e01,Everyday Cardigan,Tabletop,30.78,6.16,24.62,2,0
SEL-00000120,2026-07-02,ItemSelectionDetails.csv,ORD-0000049,2026-07-02 12:15:17.901605,001fc480b2,Classic Earrings,Bags,35.04,0.0,35.04,3,0
SEL-00000121,2026-07-02,ItemSelectionDetails.csv,ORD-0000049,2026-07-02 12:15:17.901605,75b052da5c,Vintage Wrap,Outerwear,317.1,0.0,317.1,3,0
SEL-00000122,2026-07-02,ItemSelectionDetails.csv,ORD-0000049,2026-07-02 12:15:17.901605,eb96c5bd41,Statement Scarf,Fashion Jewelry,34.62,3.46,31.16,1,0
SEL-00000123,2026-07-02,ItemSelectionDetails.csv,ORD-0000050,2026-07-02 13:59:54.732931,f67dc05345,Vintage Tumbler,Tabletop,45.14,0.0,45.14,1,0
SEL-00000124,2026-07-02,ItemSelectionDetails.csv,ORD-0000051,2026-07-02 18:25:02.756443,94e204e637,Coastal Bracelet,Outerwear,110.4,22.08,88.32,1,0
SEL-00000125,2026-07-02,ItemSelectionDetails.csv,ORD-0000052,2026-07-02 16:26:31.432448,61d3f7cd9d,Rustic Necklace,Outerwear,130.2,13.02,117.18,1,0
SEL-00000126,2026-07-02,ItemSelectionDetails.csv,ORD-0000052,2026-07-02 16:26:31.432448,a910612d6f,Heritage Scarf,Red Wine,175.9,0.0,175.9,2,0
SEL-00000127,2026-07-02,ItemSelectionDetails.csv,ORD-0000052,2026-07-02 16:26:31.432448,8d71beece9,Statement Tote,Scarves,116.95,0.0,116.95,1,0
