order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000524,2026-07-14,OrderDetails.csv,2026-07-14 17:09:40.990432,2,0.0,759.03,0
ORD-0000525,2026-07-14,OrderDetails.csv,2026-07-14 12:44:58.870141,2,37.03,483.64,0
ORD-0000526,2026-07-14,OrderDetails.csv,2026-07-14 15:07:51.445957,2,20.07,180.67,0
ORD-0000527,2026-07-14,OrderDetails.csv,2026-07-14 17:48:42.641641,2,16.15,414.18,0
ORD-0000528,2026-07-14,OrderDetails.csv,2026-07-14 15:06:25.283855,2,38.5,346.49,0
ORD-0000529,2026-07-14,OrderDetails.csv,2026-07-14 16:29:05.442113,2,0.0,429.27,0
ORD-0000530,2026-07-14,OrderDetails.csv,2026-07-14 18:07:06.566819,3,0.0,437.31,0
ORD-0000531,2026-07-14,OrderDetails.csv,2026-07-14 10:56:05.378838,1,0.0,336.84,0
ORD-0000532,2026-07-14,OrderDetails.csv,2026-07-14 14:54:23.972742,2,71.26,641.69,0
ORD-0000533,2026-07-14,OrderDetails.csv,2026-07-14 15:49:17.944287,3,12.83,51.34,0
ORD-0000534,2026-07-14,OrderDetails.csv,2026-07-14 11:30:27.371163,2,81.41,325.63,0
ORD-0000535,2026-07-14,OrderDetails.csv,2026-07-14 09:36:30.623078,3,21.47,105.03,0
ORD-0000536,2026-07-14,OrderDetails.csv,2026-07-14 16:53:49.931456,3,10.22,91.93,0
ORD-0000537,2026-07-14,OrderDetails.csv,2026-07-14 18:54:33.919636,3,12.45,469.25,0
ORD-0000538,2026-07-14,OrderDetails.csv,2026-07-14 09:12:49.298184,2,27.9,162.81,0
ORD-0000539,2026-07-14,OrderDetails.csv,2026-07-14 15:39:21.583184,3,0.0,161.53,0
ORD-0000540,2026-07-14,OrderDetails.csv,2026-07-14 09:01:47.383210,2,0.0,306.81,0
ORD-0000541,2026-07-14,OrderDetails.csv,2026-07-14 09:00:48.067890,3,12.83,360.03,1
ORD-0000542,2026-07-14,OrderDetails.csv,2026-07-14 09:27:48.467446,3,12.45,162.33,0
ORD-0000543,2026-07-14,OrderDetails.csv,2026-07-14 11:32:20.050542,3,32.15,357.74,0
ORD-0000544,2026-07-14,OrderDetails.csv,2026-07-14 15:28:40.164957,1,44.16,596.17,0
ORD-0000545,2026-07-14,OrderDetails.csv,2026-07-14 16:15:29.086413,1,31.57,325.94,0
ORD-0000546,2026-07-14,OrderDetails.csv,2026-07-14 14:19:02.890107,2,0.0,250.98,0
ORD-0000547,2026-07-14,OrderDetails.csv,2026-07-14 15:21:07.646465,2,0.0,15.14,0
ORD-0000548,2026-07-14,OrderDetails.csv,2026-07-14 10:26:52.504868,2,47.32,452.61,0
ORD-0000549,2026-07-14,OrderDetails.csv,2026-07-14 14:38:55.910770,1,2.15,192.27,0
ORD-0000550,2026-07-14,OrderDetails.csv,2026-07-14 18:08:26.257991,1,7.98,71.82,0
ORD-0000551,2026-07-14,OrderDetails.csv,2026-07-14 12:44:59.576371,1,8.33,517.52,0
ORD-0000552,2026-07-14,OrderDetails.csv,2026-07-14 12:56:52.645094,2,2.25,20.29,0
ORD-0000553,2026-07-14,OrderDetails.csv,2026-07-14 15:54:09.669090,1,93.21,394.81,0
ORD-0000554,2026-07-14,OrderDetails.csv,2026-07-14 16:16:08.364433,3,33.66,235.38,0
ORD-0000555,2026-07-14,OrderDetails.csv,2026-07-14 11:31:58.767937,1,0.0,443.64,0
ORD-0000556,2026-07-14,OrderDetails.csv,2026-07-14 14:44:29.825278,1,0.0,415.17,0
ORD-0000557,2026-07-14,OrderDetails.csv,2026-07-14 10:26:48.744461,3,21.89,120.61,0
ORD-0000558,2026-07-14,OrderDetails.csv,2026-07-14 10:26:47.450861,2,54.35,383.24,0
ORD-0000559,2026-07-14,OrderDetails.csv,2026-07-14 16:26:25.626172,2,0.0,201.24,0
ORD-0000560,2026-07-14,OrderDetails.csv,2026-07-14 10:37:15.545390,1,25.17,352.03,0
ORD-0000561,2026-07-14,OrderDetails.csv,2026-07-14 10:16:22.488580,2,1.44,123.32,0
ORD-0000562,2026-07-14,OrderDetails.csv,2026-07-14 11:45:18.160969,2,0.0,354.27,0
ORD-0000563,2026-07-14,OrderDetails.csv,2026-07-14 16:39:37.696511,1,33.08,303.79,0
ORD-0000564,2026-07-14,OrderDetails.csv,2026-07-14 14:37:40.563588,2,19.32,178.74,0
ORD-0000565,2026-07-14,OrderDetails.csv,2026-07-14 09:50:40.181352,1,0.0,600.02,0
ORD-0000566,2026-07-14,OrderDetails.csv,2026-07-14 09:33:42.379540,1,51.73,217.54,0
ORD-0000567,2026-07-14,OrderDetails.csv,2026-07-14 09:45:38.438796,1,0.0,63.39,0
ORD-0000568,2026-07-14,OrderDetails.csv,2026-07-14 09:57:18.163003,3,80.77,617.35,0
ORD-0000569,2026-07-14,OrderDetails.csv,2026-07-14 09:21:42.413551,1,28.78,437.53,0
ORD-0000570,2026-07-14,OrderDetails.csv,2026-07-14 13:51:23.604840,3,24.31,509.17,0
ORD-0000571,2026-07-14,OrderDetails.csv,2026-07-14 16:37:05.126318,3,0.0,187.47,0
ORD-0000572,2026-07-14,OrderDetails.csv,2026-07-14 18:33:24.390405,1,12.06,218.21,0
ORD-0000573,2026-07-14,OrderDetails.csv,2026-07-14 16:07:14.423193,3,0.0,87.57,0
ORD-0000574,2026-07-14,OrderDetails.csv,2026-07-14 09:56:17.329454,1,68.16,387.06,0
ORD-0000575,2026-07-14,OrderDetails.csv,2026-07-14 15:21:54.783945,2,0.0,246.88,0
