order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000124,2026-07-04,OrderDetails.csv,2026-07-04 17:52:35.626917,1,2.87,108.68,0
ORD-0000125,2026-07-04,OrderDetails.csv,2026-07-04 18:39:15.964713,3,72.43,674.04,0
ORD-0000126,2026-07-04,OrderDetails.csv,2026-07-04 12:01:15.715169,3,13.63,367.76,0
ORD-0000127,2026-07-04,OrderDetails.csv,2026-07-04 10:06:59.210329,2,6.33,328.66,0
ORD-0000128,2026-07-04,OrderDetails.csv,2026-07-04 12:51:02.752045,2,0.0,179.28,0
ORD-0000129,2026-07-04,OrderDetails.csv,2026-07-04 13:36:08.736670,2,0.0,22.99,0
ORD-0000130,2026-07-04,OrderDetails.csv,2026-07-04 13:07:54.459182,2,0.0,147.54,0
ORD-0000131,2026-07-04,OrderDetails.csv,2026-07-04 12:32:16.887811,3,31.18,124.7,0
ORD-0000132,2026-07-04,OrderDetails.csv,2026-07-04 09:28:29.785393,1,0.0,486.23,0
ORD-0000133,2026-07-04,OrderDetails.csv,2026-07-04 18:41:30.447530,2,0.0,18.61,0
ORD-0000134,2026-07-04,OrderDetails.csv,2026-07-04 11:29:59.624633,3,17.63,355.21,0
ORD-0000135,2026-07-04,OrderDetails.csv,2026-07-04 14:27:54.534662,3,11.12,329.37,0
ORD-0000136,2026-07-04,OrderDetails.csv,2026-07-04 18:38:49.850077,3,36.77,159.52,0
ORD-0000137,2026-07-04,OrderDetails.csv,2026-07-04 13:49:38.171907,1,17.52,192.91,0
ORD-0000138,2026-07-04,OrderDetails.csv,2026-07-04 18:40:29.925017,3,27.43,761.14,0
ORD-0000139,2026-07-04,OrderDetails.csv,2026-07-04 18:59:51.732718,1,9.94,286.86,0
ORD-0000140,2026-07-04,OrderDetails.csv,2026-07-04 17:20:45.431681,2,13.63,117.75,0
ORD-0000141,2026-07-04,OrderDetails.csv,2026-07-04 12:44:08.995105,3,28.95,512.44,0
ORD-0000142,2026-07-04,OrderDetails.csv,2026-07-04 13:48:13.103463,3,0.0,299.77,0
ORD-0000143,2026-07-04,OrderDetails.csv,2026-07-04 15:34:19.581760,2,22.97,587.33,0
ORD-0000144,2026-07-04,OrderDetails.csv,2026-07-04 17:05:09.293545,1,0.0,466.68,0
ORD-0000145,2026-07-04,OrderDetails.csv,2026-07-04 12:09:01.780459,3,34.46,222.0,0
ORD-0000146,2026-07-04,OrderDetails.csv,2026-07-04 10:37:54.925874,3,131.34,525.39,0
ORD-0000147,2026-07-04,OrderDetails.csv,2026-07-04 17:54:30.249584,1,15.58,305.44,0
ORD-0000148,2026-07-04,OrderDetails.csv,2026-07-04 17:49:19.811735,1,0.0,83.58,0
ORD-0000149,2026-07-04,OrderDetails.csv,2026-07-04 14:13:05.446840,3,41.02,280.45,0
ORD-0000150,2026-07-04,OrderDetails.csv,2026-07-04 13:57:11.531886,3,0.0,84.17,0
ORD-0000151,2026-07-04,OrderDetails.csv,2026-07-04 11:55:24.197722,2,0.0,218.97,0
ORD-0000152,2026-07-04,OrderDetails.csv,2026-07-04 10:43:31.640765,2,68.33,586.79,0
ORD-0000153,2026-07-04,OrderDetails.csv,2026-07-04 18:26:56.368876,3,0.0,399.32,1
ORD-0000154,2026-07-04,OrderDetails.csv,2026-07-04 18:13:14.311529,2,32.64,195.88,0
ORD-0000155,2026-07-04,OrderDetails.csv,2026-07-04 13:40:29.751994,1,26.14,174.49,0
ORD-0000156,2026-07-04,OrderDetails.csv,2026-07-04 17:18:33.385648,1,14.04,126.34,0
ORD-0000157,2026-07-04,OrderDetails.csv,2026-07-04 10:19:27.251057,2,0.0,231.21,0
ORD-0000158,2026-07-04,OrderDetails.csv,2026-07-04 12:11:22.880664,1,32.63,293.71,0
ORD-0000159,2026-07-04,OrderDetails.csv,2026-07-04 13:21:26.813223,1,8.88,224.67,0
ORD-0000160,2026-07-04,OrderDetails.csv,2026-07-04 16:57:15.267364,2,60.44,332.36,0
ORD-0000161,2026-07-04,OrderDetails.csv,2026-07-04 15:55:19.073775,2,43.58,406.56,0
ORD-0000162,2026-07-04,OrderDetails.csv,2026-07-04 15:30:33.554436,1,42.64,221.62,0
ORD-0000163,2026-07-04,OrderDetails.csv,2026-07-04 17:17:09.939147,3,12.83,193.1,0
ORD-0000164,2026-07-04,OrderDetails.csv,2026-07-04 12:35:56.707267,3,39.68,516.57,0
ORD-0000165,2026-07-04,OrderDetails.csv,2026-07-04 14:03:44.026637,3,2.86,329.49,0
ORD-0000166,2026-07-04,OrderDetails.csv,2026-07-04 14:40:42.538323,2,37.52,270.26,0
ORD-0000167,2026-07-04,OrderDetails.csv,2026-07-04 10:08:38.026948,3,0.0,99.05,0
ORD-0000168,2026-07-04,OrderDetails.csv,2026-07-04 13:40:42.122746,3,40.02,360.25,0
ORD-0000169,2026-07-04,OrderDetails.csv,2026-07-04 17:23:51.573140,3,68.03,576.88,0
ORD-0000170,2026-07-04,OrderDetails.csv,2026-07-04 10:32:27.578404,3,0.0,110.4,0
ORD-0000171,2026-07-04,OrderDetails.csv,2026-07-04 09:11:51.583127,2,0.0,110.4,0
ORD-0000172,2026-07-04,OrderDetails.csv,2026-07-04 11:31:33.184580,2,29.67,243.44,0
ORD-0000173,2026-07-04,OrderDetails.csv,2026-07-04 10:51:54.819156,3,66.97,528.24,0
ORD-0000174,2026-07-04,OrderDetails.csv,2026-07-04 12:04:12.405951,2,45.18,359.21,0
