order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000293,2026-07-08,OrderDetails.csv,2026-07-08 17:04:26.707855,2,29.54,118.14,0
ORD-0000294,2026-07-08,OrderDetails.csv,2026-07-08 15:52:24.981940,1,46.29,238.94,0
ORD-0000295,2026-07-08,OrderDetails.csv,2026-07-08 17:56:16.485796,2,0.0,360.41,0
ORD-0000296,2026-07-08,OrderDetails.csv,2026-07-08 18:15:50.001116,2,0.0,449.18,0
ORD-0000297,2026-07-08,OrderDetails.csv,2026-07-08 11:47:54.357659,2,30.38,353.47,0
ORD-0000298,2026-07-08,OrderDetails.csv,2026-07-08 14:18:46.729921,3,4.13,147.48,0
ORD-0000299,2026-07-08,OrderDetails.csv,2026-07-08 16:14:00.601131,2,13.58,243.41,0
ORD-0000300,2026-07-08,OrderDetails.csv,2026-07-08 09:10:32.745109,1,27.86,479.23,0
ORD-0000301,2026-07-08,OrderDetails.csv,2026-07-08 14:38:03.624835,1,28.47,350.5,0
ORD-0000302,2026-07-08,OrderDetails.csv,2026-07-08 17:30:58.267573,2,20.91,188.22,0
ORD-0000303,2026-07-08,OrderDetails.csv,2026-07-08 18:14:20.511038,2,19.88,79.54,0
ORD-0000304,2026-07-08,OrderDetails.csv,2026-07-08 11:38:32.540945,3,4.87,103.6,0
ORD-0000305,2026-07-08,OrderDetails.csv,2026-07-08 13:29:27.551368,3,0.0,590.25,0
ORD-0000306,2026-07-08,OrderDetails.csv,2026-07-08 18:53:46.067861,3,71.26,373.29,0
ORD-0000307,2026-07-08,OrderDetails.csv,2026-07-08 15:27:17.965511,1,0.0,122.26,0
ORD-0000308,2026-07-08,OrderDetails.csv,2026-07-08 12:08:02.037416,1,6.9,266.37,0
ORD-0000309,2026-07-08,OrderDetails.csv,2026-07-08 18:20:58.675087,2,0.0,120.18,0
ORD-0000310,2026-07-08,OrderDetails.csv,2026-07-08 10:54:44.156936,3,21.14,415.67,0
ORD-0000311,2026-07-08,OrderDetails.csv,2026-07-08 16:47:21.455573,3,25.25,242.4,0
ORD-0000312,2026-07-08,OrderDetails.csv,2026-07-08 09:36:35.902659,1,12.02,269.5,0
ORD-0000313,2026-07-08,OrderDetails.csv,2026-07-08 16:41:16.552425,1,0.0,574.17,0
ORD-0000314,2026-07-08,OrderDetails.csv,2026-07-08 16:25:59.156586,1,0.0,133.38,0
ORD-0000315,2026-07-08,OrderDetails.csv,2026-07-08 11:57:49.770167,2,8.68,208.28,0
ORD-0000316,2026-07-08,OrderDetails.csv,2026-07-08 16:12:26.760296,1,12.45,296.14,0
ORD-0000317,2026-07-08,OrderDetails.csv,2026-07-08 15:45:14.486003,1,0.0,176.1,0
ORD-0000318,2026-07-08,OrderDetails.csv,2026-07-08 11:41:25.759715,3,0.0,141.99,0
ORD-0000319,2026-07-08,OrderDetails.csv,2026-07-08 12:06:20.783766,2,14.75,976.49,0
ORD-0000320,2026-07-08,OrderDetails.csv,2026-07-08 12:54:53.511117,1,38.48,496.61,0
ORD-0000321,2026-07-08,OrderDetails.csv,2026-07-08 18:23:44.535500,3,4.46,40.12,0
ORD-0000322,2026-07-08,OrderDetails.csv,2026-07-08 17:49:04.673871,2,0.0,189.94,0
ORD-0000323,2026-07-08,OrderDetails.csv,2026-07-08 14:16:40.581889,1,0.0,23.02,0
ORD-0000324,2026-07-08,OrderDetails.csv,2026-07-08 11:45:24.005722,3,14.54,566.54,0
ORD-0000325,2026-07-08,OrderDetails.csv,2026-07-08 10:23:17.409475,3,60.29,552.83,0
ORD-0000326,2026-07-08,OrderDetails.csv,2026-07-08 14:46:54.151315,1,0.0,116.75,0
ORD-0000327,2026-07-08,OrderDetails.csv,2026-07-08 11:59:26.135114,2,0.0,401.54,0
ORD-0000328,2026-07-08,OrderDetails.csv,2026-07-08 15:02:49.784033,1,23.7,574.16,0
ORD-0000329,2026-07-08,OrderDetails.csv,2026-07-08 10:20:15.538567,3,30.57,351.7,0
ORD-0000330,2026-07-08,OrderDetails.csv,2026-07-08 15:47:31.688754,1,0.0,78.25,0
ORD-0000331,2026-07-08,OrderDetails.csv,2026-07-08 09:00:04.591268,1,40.0,331.43,0
ORD-0000332,2026-07-08,OrderDetails.csv,2026-07-08 18:29:18.513634,3,9.84,176.47,1
ORD-0000333,2026-07-08,OrderDetails.csv,2026-07-08 11:11:52.114351,3,12.32,110.86,0
ORD-0000334,2026-07-08,OrderDetails.csv,2026-07-08 16:52:10.830732,1,16.5,229.76,0
ORD-0000335,2026-07-08,OrderDetails.csv,2026-07-08 14:14:14.819622,2,3.38,149.96,0
ORD-0000336,2026-07-08,OrderDetails.csv,2026-07-08 16:17:48.515140,2,9.84,525.69,0
ORD-0000337,2026-07-08,OrderDetails.csv,2026-07-08 10:00:57.175804,2,11.22,210.27,0
