order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000749,2026-07-19,OrderDetails.csv,2026-07-19 16:56:55.133409,2,24.69,682.67,0
ORD-0000750,2026-07-19,OrderDetails.csv,2026-07-19 12:44:07.407139,1,125.25,665.63,0
ORD-0000751,2026-07-19,OrderDetails.csv,2026-07-19 15:09:23.335536,2,0.0,231.69,0
ORD-0000752,2026-07-19,OrderDetails.csv,2026-07-19 11:45:22.862338,1,0.0,324.59,0
ORD-0000753,2026-07-19,OrderDetails.csv,2026-07-19 15:43:47.386600,2,42.11,379.03,0
ORD-0000754,2026-07-19,OrderDetails.csv,2026-07-19 18:14:32.786121,1,41.82,380.5,0
ORD-0000755,2026-07-19,OrderDetails.csv,2026-07-19 12:20:06.865721,3,4.4,253.65,0
ORD-0000756,2026-07-19,OrderDetails.csv,2026-07-19 15:07:21.173660,3,9.23,36.94,0
ORD-0000757,2026-07-19,OrderDetails.csv,2026-07-19 10:47:57.748000,3,99.23,511.88,0
ORD-0000758,2026-07-19,OrderDetails.csv,2026-07-19 13:28:59.305581,3,0.0,326.12,0
ORD-0000759,2026-07-19,OrderDetails.csv,2026-07-19 14:25:37.605076,3,13.47,594.58,0
ORD-0000760,2026-07-19,OrderDetails.csv,2026-07-19 09:18:01.301805,3,40.17,627.91,0
ORD-0000761,2026-07-19,OrderDetails.csv,2026-07-19 15:55:01.299666,1,12.23,517.31,1
ORD-0000762,2026-07-19,OrderDetails.csv,2026-07-19 16:55:01.612209,1,7.18,64.65,0
ORD-0000763,2026-07-19,OrderDetails.csv,2026-07-19 17:04:55.215193,1,23.91,217.88,0
ORD-0000764,2026-07-19,OrderDetails.csv,2026-07-19 11:27:58.118928,1,18.99,720.66,0
ORD-0000765,2026-07-19,OrderDetails.csv,2026-07-19 10:52:55.658214,2,0.0,358.59,0
ORD-0000766,2026-07-19,OrderDetails.csv,2026-07-19 12:28:37.613378,1,17.97,298.2,0
ORD-0000767,2026-07-19,OrderDetails.csv,2026-07-19 10:50:27.159825,3,0.0,136.15,0
ORD-0000768,2026-07-19,OrderDetails.csv,2026-07-19 11:48:02.212962,2,14.84,367.17,0
ORD-0000769,2026-07-19,OrderDetails.csv,2026-07-19 13:34:45.738284,3,22.09,114.68,0
ORD-0000770,2026-07-19,OrderDetails.csv,2026-07-19 14:15:17.408622,2,0.0,658.2,0
ORD-0000771,2026-07-19,OrderDetails.csv,2026-07-19 18:32:12.390909,1,0.0,465.43,0
ORD-0000772,2026-07-19,OrderDetails.csv,2026-07-19 11:43:49.887306,2,62.62,250.46,0
ORD-0000773,2026-07-19,OrderDetails.csv,2026-07-19 17:58:21.247634,3,0.0,146.13,0
ORD-0000774,2026-07-19,OrderDetails.csv,2026-07-19 14:30:20.215740,2,23.35,364.61,0
ORD-0000775,2026-07-19,OrderDetails.csv,2026-07-19 09:42:29.287152,2,29.03,424.67,0
ORD-0000776,2026-07-19,OrderDetails.csv,2026-07-19 17:27:06.275181,3,0.0,22.54,0
ORD-0000777,2026-07-19,OrderDetails.csv,2026-07-19 17:54:48.027944,2,23.2,443.06,0
ORD-0000778,2026-07-19,OrderDetails.csv,2026-07-19 12:31:22.747002,3,0.0,454.44,0
ORD-0000779,2026-07-19,OrderDetails.csv,2026-07-19 09:30:33.645007,2,76.11,452.09,0
ORD-0000780,2026-07-19,OrderDetails.csv,2026-07-19 11:40:08.079247,3,26.64,335.73,0
ORD-0000781,2026-07-19,OrderDetails.csv,2026-07-19 14:31:32.024635,2,0.0,176.28,0
ORD-0000782,2026-07-19,OrderDetails.csv,2026-07-19 17:17:56.886667,2,16.83,440.46,0
ORD-0000783,2026-07-19,OrderDetails.csv,2026-07-19 18:33:13.327970,2,0.0,343.03,0
ORD-0000784,2026-07-19,OrderDetails.csv,2026-07-19 15:19:23.733288,3,44.35,399.17,0
ORD-0000785,2026-07-19,OrderDetails.csv,2026-07-19 10:45:48.625069,3,0.0,65.33,0
ORD-0000786,2026-07-19,OrderDetails.csv,2026-07-19 18:58:30.316376,1,0.0,297.33,0
ORD-0000787,2026-07-19,OrderDetails.csv,2026-07-19 16:53:25.500246,2,0.0,76.72,0
ORD-0000788,2026-07-19,OrderDetails.csv,2026-07-19 09:10:27.792005,1,12.59,194.83,0
ORD-0000789,2026-07-19,OrderDetails.csv,2026-07-19 18:16:25.037539,2,38.27,200.04,0
ORD-0000790,2026-07-19,OrderDetails.csv,2026-07-19 10:00:59.774536,3,44.21,176.83,0
ORD-0000791,2026-07-19,OrderDetails.csv,2026-07-19 10:02:04.014896,2,0.0,30.36,0
ORD-0000792,2026-07-19,OrderDetails.csv,2026-07-19 16:16:40.572382,3,0.0,215.28,0
