item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00000617,2026-07-07,ItemSelectionDetails.csv,ORD-0000245,2026-07-07 16:40:43.573760,fd310f1b1b,Petite Necklace,Fashion Jewelry,443.52,0.0,443.52,3,0
SEL-00000618,2026-07-07,ItemSelectionDetails.csv,ORD-0000246,2026-07-07 12:00:44.376099,a307d76e09,Coastal Bracelet,Tops,38.36,7.67,30.69,1,0
SEL-00000619,2026-07-07,ItemSelectionDetails.csv,ORD-0000246,2026-07-07 12:00:44.376099,6c834d1035,Petite Tumbler,Stationery,140.38,0.0,140.38,1,0
SEL-00000620,2026-07-07,ItemSelectionDetails.csv,ORD-0000246,2026-07-07 12:00:44.376099,3ff813895e,Modern Candle,Bags,184.34,0.0,184.34,1,0
SEL-00000621,2026-07-07,ItemSelectionDetails.csv,ORD-0000247,2026-07-07 11:12:20.968830,a2c74f7d65,Rustic Bracelet,Outerwear,268.32,0.0,268.32,2,0
SEL-00000622,2026-07-07,ItemSelectionDetails.csv,ORD-0000248,2026-07-07 10:17:53.938020,2e1ea8db24,Vintage Tumbler,Scarves,124.98,0.0,124.98,2,0
SEL-00000623,2026-07-07,ItemSelectionDetails.csv,ORD-0000249,2026-07-07 15:08:53.577771,76c4a1c4a7,Heritage Vase,Scarves,70.38,0.0,70.38,2,0
SEL-00000624,2026-07-07,ItemSelectionDetails.csv,ORD-0000250,2026-07-07 13:00:01.425113,fd69e37d66,Vintage Vase,Tops,175.14,0.0,175.14,2,0
SEL-00000625,2026-07-07,ItemSelectionDetails.csv,ORD-0000251,2026-07-07 13:17:58.515078,92663857be,Coastal Bottle,Scarves,77.94,0.0,77.94,1,0
SEL-00000626,2026-07-07,ItemSelectionDetails.csv,ORD-0000251,2026-07-07 13:17:58.515078,3800bffa41,Everyday Wrap,Tabletop,348.88,69.78,279.1,2,0
SEL-00000627,2026-07-07,ItemSelectionDetails.csv,ORD-0000252,2026-07-07 14:26:38.759805,75b052da5c,Vintage Wrap,Outerwear,105.7,0.0,105.7,1,0
SEL-00000628,2026-07-07,ItemSelectionDetails.csv,ORD-0000252,2026-07-07 14:26:38.759805,45d1da72e8,Everyday Tote,Outerwear,12.76,0.0,12.76,1,0
SEL-00000629,2026-07-07,ItemSelectionDetails.csv,ORD-0000252,2026-07-07 14:26:38.759805,f67dc05345,Vintage Tumbler,Tabletop,135.42,13.54,121.88,3,0
SEL-00000630,2026-07-07,ItemSelectionDetails.csv,ORD-0000252,2026-07-07 14:26:38.759805,5c4a0cb26d,Vintage Cardigan,Kids,121.56,12.16,109.4,1,0
SEL-00000631,2026-07-07,ItemSelectionDetails.csv,ORD-0000253,2026-07-07 10:45:23.772644,6af3a6d7a7,Modern Notebook,Tabletop,18.61,0.0,18.61,1,0
SEL-00000632,2026-07-07,ItemSelectionDetails.csv,ORD-0000254,2026-07-07 13:52:22.014012,c11a85857c,Modern Scarf,Bags,43.38,0.0,43.38,1,0
SEL-00000633,2026-07-07,ItemSelectionDetails.csv,ORD-0000254,2026-07-07 13:52:22.014012,4f4cff6860,Vintage Cardigan,Tabletop,60.27,0.0,60.27,3,0
SEL-00000634,2026-07-07,ItemSelectionDetails.csv,ORD-0000254,2026-07-07 13:52:22.014012,45d1da72e8,Everyday Tote,Outerwear,12.76,0.0,12.76,1,0
SEL-00000635,2026-07-07,ItemSelectionDetails.csv,ORD-0000255,2026-07-07 14:44:31.574022,9fe350c069,Statement Vase,Candles,141.99,0.0,141.99,1,0
SEL-00000636,2026-07-07,ItemSelectionDetails.csv,ORD-0000255,2026-07-07 14:44:31.574022,ad92d680e8,Everyday Necklace,Fine Jewelry,43.87,0.0,43.87,1,0
SEL-00000637,2026-07-07,ItemSelectionDetails.csv,ORD-0000255,2026-07-07 14:44:31.574022,a307d76e09,Coastal Bracelet,Tops,115.08,11.51,103.57,3,0
SEL-00000638,2026-07-07,ItemSelectionDetails.csv,ORD-0000255,2026-07-07 14:44:31.574022,fa993180b5,Modern Vase,Kids,192.27,19.23,173.04,1,0
SEL-00000639,2026-07-07,ItemSelectionDetails.csv,ORD-0000256,2026-07-07 14:01:37.775959,7f2e0d9bca,Signature Vase,Red Wine,113.16,0.0,113.16,1,0
SEL-00000640,2026-07-07,ItemSelectionDetails.csv,ORD-0000256,2026-07-07 14:01:37.775959,79d859b9e0,Rustic Necklace,Fine Jewelry,143.91,0.0,143.91,3,0
SEL-00000641,2026-07-07,ItemSelectionDetails.csv,ORD-0000257,2026-07-07 18:37:53.183052,61a0327535,Rustic Cardigan,Tops,60.59,12.12,48.47,1,0
SEL-00000642,2026-07-07,ItemSelectionDetails.csv,ORD-0000257,2026-07-07 18:37:53.183052,d0f46ab8d2,Classic Earrings,Outerwear,97.99,9.8,88.19,1,0
SEL-00000643,2026-07-07,ItemSelectionDetails.csv,ORD-0000258,2026-07-07 13:18:41.746076,fd310f1b1b,Petite Necklace,Fashion Jewelry,147.84,0.0,147.84,1,0
SEL-00000644,2026-07-07,ItemSelectionDetails.csv,ORD-0000258,2026-07-07 13:18:41.746076,45d1da72e8,Everyday Tote,Outerwear,12.76,0.0,12.76,1,0
SEL-00000645,2026-07-07,ItemSelectionDetails.csv,ORD-0000258,2026-07-07 13:18:41.746076,2b36e9cab8,Classic Bracelet,Fashion Jewelry,340.4,0.0,340.4,2,0
SEL-00000646,2026-07-07,ItemSelectionDetails.csv,ORD-0000259,2026-07-07 10:30:22.760449,0fdd317282,Everyday Wrap,White Wine,123.12,0.0,123.12,2,0
SEL-00000647,2026-07-07,ItemSelectionDetails.csv,ORD-0000260,2026-07-07 13:48:40.738236,3010a642fc,Classic Scarf,Fashion Jewelry,88.14,17.63,70.51,1,0
SEL-00000648,2026-07-07,ItemSelectionDetails.csv,ORD-0000261,2026-07-07 16:46:06.488425,ca527034d4,Coastal Tumbler,Fine Jewelry,37.35,3.73,33.62,3,0
SEL-00000649,2026-07-07,ItemSelectionDetails.csv,ORD-0000261,2026-07-07 16:46:06.488425,adf8479dad,Petite Tumbler,White Wine,52.31,0.0,52.31,1,0
SEL-00000650,2026-07-07,ItemSelectionDetails.csv,ORD-0000261,2026-07-07 16:46:06.488425,0cac5ef0f2,Classic Tote,Tops,21.13,0.0,21.13,1,0
SEL-00000651,2026-07-07,ItemSelectionDetails.csv,ORD-0000262,2026-07-07 11:57:15.401880,5324b99976,Vintage Candle,White Wine,89.16,0.0,89.16,1,0
SEL-00000652,2026-07-07,ItemSelectionDetails.csv,ORD-0000262,2026-07-07 11:57:15.401880,f67dc05345,Vintage Tumbler,Tabletop,90.28,18.06,72.22,2,0
SEL-00000653,2026-07-07,ItemSelectionDetails.csv,ORD-0000262,2026-07-07 11:57:15.401880,3010a642fc,Classic Scarf,Fashion Jewelry,88.14,0.0,88.14,1,0
