item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00001739,2026-07-18,ItemSelectionDetails.csv,ORD-0000701,2026-07-18 12:53:20.338510,3010a642fc,Classic Scarf,Fashion Jewelry,88.14,0.0,88.14,1,0
SEL-00001740,2026-07-18,ItemSelectionDetails.csv,ORD-0000701,2026-07-18 12:53:20.338510,abffc6eb20,Signature Bracelet,Candles,151.48,0.0,151.48,1,0
SEL-00001741,2026-07-18,ItemSelectionDetails.csv,ORD-0000701,2026-07-18 12:53:20.338510,8ea2a92e5e,Rustic Necklace,Tops,147.66,0.0,147.66,3,0
SEL-00001742,2026-07-18,ItemSelectionDetails.csv,ORD-0000702,2026-07-18 11:57:55.237282,a525d8de6f,Petite Wrap,White Wine,162.52,0.0,162.52,1,0
SEL-00001743,2026-07-18,ItemSelectionDetails.csv,ORD-0000702,2026-07-18 11:57:55.237282,001fc480b2,Classic Earrings,Bags,11.68,2.34,9.34,1,0
SEL-00001744,2026-07-18,ItemSelectionDetails.csv,ORD-0000703,2026-07-18 15:57:10.492474,61a0327535,Rustic Cardigan,Tops,60.59,6.06,54.53,1,0
SEL-00001745,2026-07-18,ItemSelectionDetails.csv,ORD-0000703,2026-07-18 15:57:10.492474,4f4cff6860,Vintage Cardigan,Tabletop,20.09,0.0,20.09,1,0
SEL-00001746,2026-07-18,ItemSelectionDetails.csv,ORD-0000703,2026-07-18 15:57:10.492474,fd310f1b1b,Petite Necklace,Fashion Jewelry,147.84,0.0,147.84,1,0
SEL-00001747,2026-07-18,ItemSelectionDetails.csv,ORD-0000703,2026-07-18 15:57:10.492474,d363333e01,Everyday Cardigan,Tabletop,15.39,0.0,15.39,1,0
SEL-00001748,2026-07-18,ItemSelectionDetails.csv,ORD-0000704,2026-07-18 11:31:58.166530,2e1ea8db24,Vintage Tumbler,Scarves,62.49,0.0,62.49,1,0
SEL-00001749,2026-07-18,ItemSelectionDetails.csv,ORD-0000704,2026-07-18 11:31:58.166530,1c7b7f4bad,Vintage Necklace,Fine Jewelry,206.28,0.0,206.28,3,0
SEL-00001750,2026-07-18,ItemSelectionDetails.csv,ORD-0000704,2026-07-18 11:31:58.166530,abffc6eb20,Signature Bracelet,Candles,454.44,0.0,454.44,3,0
SEL-00001751,2026-07-18,ItemSelectionDetails.csv,ORD-0000704,2026-07-18 11:31:58.166530,ca527034d4,Coastal Tumbler,Fine Jewelry,12.45,0.0,12.45,1,0
SEL-00001752,2026-07-18,ItemSelectionDetails.csv,ORD-0000705,2026-07-18 14:26:37.445573,b4d1cce619,Everyday Wrap,Outerwear,275.76,55.15,220.61,3,0
SEL-00001753,2026-07-18,ItemSelectionDetails.csv,ORD-0000705,2026-07-18 14:26:37.445573,16995ebd6c,Vintage Tote,Red Wine,271.74,0.0,271.74,3,0
SEL-00001754,2026-07-18,ItemSelectionDetails.csv,ORD-0000705,2026-07-18 14:26:37.445573,61fc056685,Petite Wrap,Red Wine,330.78,0.0,330.78,2,0
SEL-00001755,2026-07-18,ItemSelectionDetails.csv,ORD-0000706,2026-07-18 17:53:31.580779,0754e1cbd9,Coastal Scarf,Fine Jewelry,105.2,0.0,105.2,2,0
SEL-00001756,2026-07-18,ItemSelectionDetails.csv,ORD-0000706,2026-07-18 17:53:31.580779,88d765de81,Signature Tote,Fine Jewelry,66.28,13.26,53.02,2,0
