order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000701,2026-07-18,OrderDetails.csv,2026-07-18 12:53:20.338510,3,0.0,387.28,0
ORD-0000702,2026-07-18,OrderDetails.csv,2026-07-18 11:57:55.237282,3,2.34,171.86,0
ORD-0000703,2026-07-18,OrderDetails.csv,2026-07-18 15:57:10.492474,1,6.06,237.85,0
ORD-0000704,2026-07-18,OrderDetails.csv,2026-07-18 11:31:58.166530,2,0.0,735.66,0
ORD-0000705,2026-07-18,OrderDetails.csv,2026-07-18 14:26:37.445573,3,55.15,823.13,0
ORD-0000706,2026-07-18,OrderDetails.csv,2026-07-18 17:53:31.580779,2,39.3,611.26,0
ORD-0000707,2026-07-18,OrderDetails.csv,2026-07-18 18:54:45.100427,1,0.0,329.93,0
ORD-0000708,2026-07-18,OrderDetails.csv,2026-07-18 16:26:00.932070,1,12.57,113.04,0
ORD-0000709,2026-07-18,OrderDetails.csv,2026-07-18 11:43:52.418956,1,14.92,150.51,0
ORD-0000710,2026-07-18,OrderDetails.csv,2026-07-18 09:20:53.114464,3,14.5,247.27,0
ORD-0000711,2026-07-18,OrderDetails.csv,2026-07-18 15:52:27.619546,2,33.66,134.64,0
ORD-0000712,2026-07-18,OrderDetails.csv,2026-07-18 11:55:40.237137,1,6.29,112.36,0
ORD-0000713,2026-07-18,OrderDetails.csv,2026-07-18 15:31:58.985588,1,0.0,415.96,0
ORD-0000714,2026-07-18,OrderDetails.csv,2026-07-18 10:37:22.565403,1,46.74,654.68,0
ORD-0000715,2026-07-18,OrderDetails.csv,2026-07-18 12:11:07.893396,3,27.16,121.41,0
ORD-0000716,2026-07-18,OrderDetails.csv,2026-07-18 16:57:48.083959,1,28.68,114.74,0
ORD-0000717,2026-07-18,OrderDetails.csv,2026-07-18 09:36:57.199223,1,0.0,421.68,0
ORD-0000718,2026-07-18,OrderDetails.csv,2026-07-18 14:48:42.695231,1,5.98,104.87,0
ORD-0000719,2026-07-18,OrderDetails.csv,2026-07-18 15:47:59.660187,3,1.17,562.69,0
ORD-0000720,2026-07-18,OrderDetails.csv,2026-07-18 10:13:44.818488,3,41.59,229.58,0
ORD-0000721,2026-07-18,OrderDetails.csv,2026-07-18 12:37:30.008447,2,25.23,319.19,0
ORD-0000722,2026-07-18,OrderDetails.csv,2026-07-18 15:30:05.517521,2,31.71,562.87,0
ORD-0000723,2026-07-18,OrderDetails.csv,2026-07-18 13:08:12.813750,1,22.1,198.82,0
ORD-0000724,2026-07-18,OrderDetails.csv,2026-07-18 18:01:40.761469,1,37.76,151.03,0
ORD-0000725,2026-07-18,OrderDetails.csv,2026-07-18 15:22:47.727774,1,14.37,199.77,0
ORD-0000726,2026-07-18,OrderDetails.csv,2026-07-18 18:17:28.130564,3,0.0,54.47,0
ORD-0000727,2026-07-18,OrderDetails.csv,2026-07-18 11:39:52.279642,3,17.8,222.98,0
ORD-0000728,2026-07-18,OrderDetails.csv,2026-07-18 16:05:45.714185,1,29.31,364.05,0
ORD-0000729,2026-07-18,OrderDetails.csv,2026-07-18 16:16:34.199111,1,26.3,662.82,0
ORD-0000730,2026-07-18,OrderDetails.csv,2026-07-18 17:37:27.152072,3,0.0,71.83,0
ORD-0000731,2026-07-18,OrderDetails.csv,2026-07-18 18:09:28.115491,2,10.46,94.16,0
ORD-0000732,2026-07-18,OrderDetails.csv,2026-07-18 15:06:36.423062,3,0.0,246.08,0
ORD-0000733,2026-07-18,OrderDetails.csv,2026-07-18 14:24:50.217148,1,1.25,380.71,0
ORD-0000734,2026-07-18,OrderDetails.csv,2026-07-18 14:22:35.940083,2,0.0,12.76,0
ORD-0000735,2026-07-18,OrderDetails.csv,2026-07-18 17:57:10.747443,1,0.0,123.44,0
ORD-0000736,2026-07-18,OrderDetails.csv,2026-07-18 14:01:21.081885,2,8.68,383.94,0
ORD-0000737,2026-07-18,OrderDetails.csv,2026-07-18 15:52:10.198715,1,0.0,287.65,0
ORD-0000738,2026-07-18,OrderDetails.csv,2026-07-18 17:34:30.863579,3,5.61,50.5,0
ORD-0000739,2026-07-18,OrderDetails.csv,2026-07-18 18:36:37.570888,3,28.97,115.87,0
ORD-0000740,2026-07-18,OrderDetails.csv,2026-07-18 15:58:00.826152,2,0.0,314.45,0
ORD-0000741,2026-07-18,OrderDetails.csv,2026-07-18 10:12:13.837119,1,60.44,326.43,0
ORD-0000742,2026-07-18,OrderDetails.csv,2026-07-18 18:46:27.738330,1,0.0,281.0,0
ORD-0000743,2026-07-18,OrderDetails.csv,2026-07-18 11:55:42.720451,3,27.94,607.39,0
ORD-0000744,2026-07-18,OrderDetails.csv,2026-07-18 09:58:46.108928,2,0.0,175.14,0
ORD-0000745,2026-07-18,OrderDetails.csv,2026-07-18 16:12:45.818537,1,7.42,81.9,0
ORD-0000746,2026-07-18,OrderDetails.csv,2026-07-18 15:57:35.086261,1,48.72,293.67,0
ORD-0000747,2026-07-18,OrderDetails.csv,2026-07-18 11:25:21.231934,3,0.0,71.83,0
ORD-0000748,2026-07-18,OrderDetails.csv,2026-07-18 09:06:05.127545,2,0.0,633.34,0
