order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000623,2026-07-16,OrderDetails.csv,2026-07-16 09:09:17.515091,1,16.29,185.82,0
ORD-0000624,2026-07-16,OrderDetails.csv,2026-07-16 18:25:41.199361,2,16.05,164.77,0
ORD-0000625,2026-07-16,OrderDetails.csv,2026-07-16 11:37:55.937599,2,0.0,132.87,0
ORD-0000626,2026-07-16,OrderDetails.csv,2026-07-16 11:13:02.897315,1,9.59,338.53,0
ORD-0000627,2026-07-16,OrderDetails.csv,2026-07-16 13:19:14.233305,3,27.7,363.68,0
ORD-0000628,2026-07-16,OrderDetails.csv,2026-07-16 14:19:55.078093,3,32.5,216.58,0
ORD-0000629,2026-07-16,OrderDetails.csv,2026-07-16 10:59:57.308634,2,8.25,74.29,0
ORD-0000630,2026-07-16,OrderDetails.csv,2026-07-16 11:56:39.751263,3,22.13,268.47,0
ORD-0000631,2026-07-16,OrderDetails.csv,2026-07-16 11:53:55.148299,1,53.66,380.05,0
ORD-0000632,2026-07-16,OrderDetails.csv,2026-07-16 16:06:09.218119,1,0.0,233.9,0
ORD-0000633,2026-07-16,OrderDetails.csv,2026-07-16 17:34:16.248870,2,0.0,651.91,0
ORD-0000634,2026-07-16,OrderDetails.csv,2026-07-16 17:39:32.205289,2,0.0,172.12,0
ORD-0000635,2026-07-16,OrderDetails.csv,2026-07-16 09:44:00.046195,3,14.23,189.68,0
ORD-0000636,2026-07-16,OrderDetails.csv,2026-07-16 17:49:55.913060,3,0.0,87.95,0
ORD-0000637,2026-07-16,OrderDetails.csv,2026-07-16 09:30:32.630692,2,14.78,407.9,0
ORD-0000638,2026-07-16,OrderDetails.csv,2026-07-16 18:17:17.097322,2,0.0,233.33,0
ORD-0000639,2026-07-16,OrderDetails.csv,2026-07-16 12:19:25.399975,3,28.08,236.13,0
ORD-0000640,2026-07-16,OrderDetails.csv,2026-07-16 09:46:14.521099,2,0.0,119.53,0
ORD-0000641,2026-07-16,OrderDetails.csv,2026-07-16 14:12:59.155877,1,0.0,140.97,0
ORD-0000642,2026-07-16,OrderDetails.csv,2026-07-16 12:15:53.993590,2,1.86,220.54,0
ORD-0000643,2026-07-16,OrderDetails.csv,2026-07-16 12:49:06.702323,1,0.0,362.05,0
ORD-0000644,2026-07-16,OrderDetails.csv,2026-07-16 12:10:46.662667,2,25.0,99.98,0
ORD-0000645,2026-07-16,OrderDetails.csv,2026-07-16 16:18:57.351196,2,34.4,448.68,0
ORD-0000646,2026-07-16,OrderDetails.csv,2026-07-16 14:16:41.948127,2,40.83,467.51,0
ORD-0000647,2026-07-16,OrderDetails.csv,2026-07-16 14:02:30.867023,1,8.92,80.24,0
ORD-0000648,2026-07-16,OrderDetails.csv,2026-07-16 10:29:32.597690,1,24.98,224.83,0
ORD-0000649,2026-07-16,OrderDetails.csv,2026-07-16 16:33:55.302867,1,3.52,119.24,0
ORD-0000650,2026-07-16,OrderDetails.csv,2026-07-16 12:58:08.450996,2,0.0,267.33,0
ORD-0000651,2026-07-16,OrderDetails.csv,2026-07-16 18:22:43.206519,3,0.0,175.9,0
ORD-0000652,2026-07-16,OrderDetails.csv,2026-07-16 17:16:27.826195,2,116.6,466.42,0
ORD-0000653,2026-07-16,OrderDetails.csv,2026-07-16 17:58:15.053542,2,48.88,601.72,0
