order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0001189,2026-07-30,OrderDetails.csv,2026-07-30 09:49:15.355255,1,0.0,281.94,0
ORD-0001190,2026-07-30,OrderDetails.csv,2026-07-30 09:43:07.636352,1,12.09,48.4,0
ORD-0001191,2026-07-30,OrderDetails.csv,2026-07-30 15:36:18.220207,3,3.63,32.64,0
ORD-0001192,2026-07-30,OrderDetails.csv,2026-07-30 14:19:37.775196,3,51.94,523.18,0
ORD-0001193,2026-07-30,OrderDetails.csv,2026-07-30 16:27:45.385445,3,105.1,578.95,0
ORD-0001194,2026-07-30,OrderDetails.csv,2026-07-30 18:21:47.807883,2,0.0,226.28,0
ORD-0001195,2026-07-30,OrderDetails.csv,2026-07-30 14:22:08.046263,1,3.08,35.3,0
ORD-0001196,2026-07-30,OrderDetails.csv,2026-07-30 10:46:38.058809,2,15.1,131.42,0
ORD-0001197,2026-07-30,OrderDetails.csv,2026-07-30 14:58:21.094895,1,0.0,592.88,0
ORD-0001198,2026-07-30,OrderDetails.csv,2026-07-30 17:47:52.360688,1,19.96,324.4,0
ORD-0001199,2026-07-30,OrderDetails.csv,2026-07-30 15:47:46.516224,3,0.0,329.76,0
ORD-0001200,2026-07-30,OrderDetails.csv,2026-07-30 18:26:58.932449,3,3.04,256.82,0
ORD-0001201,2026-07-30,OrderDetails.csv,2026-07-30 13:14:17.230975,3,14.1,126.9,0
ORD-0001202,2026-07-30,OrderDetails.csv,2026-07-30 11:45:32.227742,3,28.47,242.22,0
ORD-0001203,2026-07-30,OrderDetails.csv,2026-07-30 09:17:31.127881,3,30.43,336.13,0
ORD-0001204,2026-07-30,OrderDetails.csv,2026-07-30 16:28:24.770451,1,22.94,361.47,0
ORD-0001205,2026-07-30,OrderDetails.csv,2026-07-30 18:13:48.024355,3,8.04,403.52,0
ORD-0001206,2026-07-30,OrderDetails.csv,2026-07-30 11:26:29.663596,3,50.98,388.4,0
ORD-0001207,2026-07-30,OrderDetails.csv,2026-07-30 09:54:51.310729,3,20.12,80.5,0
ORD-0001208,2026-07-30,OrderDetails.csv,2026-07-30 16:24:47.675167,1,0.0,186.23,0
ORD-0001209,2026-07-30,OrderDetails.csv,2026-07-30 11:55:14.157136,2,0.0,306.6,0
ORD-0001210,2026-07-30,OrderDetails.csv,2026-07-30 17:53:58.330768,1,62.06,474.57,0
ORD-0001211,2026-07-30,OrderDetails.csv,2026-07-30 11:44:49.959625,3,0.0,68.76,0
ORD-0001212,2026-07-30,OrderDetails.csv,2026-07-30 18:58:23.883269,3,6.99,423.38,0
ORD-0001213,2026-07-30,OrderDetails.csv,2026-07-30 12:20:26.318639,2,15.92,255.48,0
ORD-0001214,2026-07-30,OrderDetails.csv,2026-07-30 14:03:57.737568,2,48.76,539.42,0
ORD-0001215,2026-07-30,OrderDetails.csv,2026-07-30 10:38:17.953120,1,13.49,663.17,0
ORD-0001216,2026-07-30,OrderDetails.csv,2026-07-30 18:07:31.372821,2,0.0,101.25,0
ORD-0001217,2026-07-30,OrderDetails.csv,2026-07-30 16:58:02.561604,2,27.98,111.9,0
ORD-0001218,2026-07-30,OrderDetails.csv,2026-07-30 09:17:37.964594,1,15.08,340.62,0
ORD-0001219,2026-07-30,OrderDetails.csv,2026-07-30 12:42:30.332792,3,0.0,644.2,0
ORD-0001220,2026-07-30,OrderDetails.csv,2026-07-30 12:46:07.907309,3,6.03,344.17,0
ORD-0001221,2026-07-30,OrderDetails.csv,2026-07-30 12:18:36.031099,2,0.0,516.9,0
ORD-0001222,2026-07-30,OrderDetails.csv,2026-07-30 12:54:37.288038,2,55.15,957.2,0
ORD-0001223,2026-07-30,OrderDetails.csv,2026-07-30 11:38:24.226929,3,0.0,61.56,0
ORD-0001224,2026-07-30,OrderDetails.csv,2026-07-30 15:53:07.150818,2,4.02,375.02,0
ORD-0001225,2026-07-30,OrderDetails.csv,2026-07-30 12:49:57.833854,3,40.4,244.88,0
ORD-0001226,2026-07-30,OrderDetails.csv,2026-07-30 13:59:09.944176,3,3.52,91.98,0
ORD-0001227,2026-07-30,OrderDetails.csv,2026-07-30 09:43:49.631721,2,50.68,286.81,0
ORD-0001228,2026-07-30,OrderDetails.csv,2026-07-30 13:30:01.207423,3,0.0,264.94,0
