item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00001108,2026-07-12,ItemSelectionDetails.csv,ORD-0000443,2026-07-12 12:25:18.603088,8ea2a92e5e,Rustic Necklace,Tops,49.22,9.84,39.38,1,0
SEL-00001109,2026-07-12,ItemSelectionDetails.csv,ORD-0000443,2026-07-12 12:25:18.603088,eb96c5bd41,Statement Scarf,Fashion Jewelry,103.86,0.0,103.86,3,0
SEL-00001110,2026-07-12,ItemSelectionDetails.csv,ORD-0000444,2026-07-12 16:21:14.319871,ca527034d4,Coastal Tumbler,Fine Jewelry,12.45,0.0,12.45,1,0
SEL-00001111,2026-07-12,ItemSelectionDetails.csv,ORD-0000444,2026-07-12 16:21:14.319871,fa993180b5,Modern Vase,Kids,192.27,19.23,173.04,1,0
SEL-00001112,2026-07-12,ItemSelectionDetails.csv,ORD-0000444,2026-07-12 16:21:14.319871,8341614063,Modern Bracelet,Scarves,63.25,12.65,50.6,1,0
SEL-00001113,2026-07-12,ItemSelectionDetails.csv,ORD-0000445,2026-07-12 14:05:37.356049,6b347e2af1,Classic Bracelet,Fine Jewelry,44.01,4.4,39.61,3,0
SEL-00001114,2026-07-12,ItemSelectionDetails.csv,ORD-0000445,2026-07-12 14:05:37.356049,b78625e915,Statement Vase,Fine Jewelry,130.69,0.0,130.69,1,0
SEL-00001115,2026-07-12,ItemSelectionDetails.csv,ORD-0000445,2026-07-12 14:05:37.356049,7635b7f716,Coastal Earrings,Fine Jewelry,14.51,1.45,13.06,1,0
SEL-00001116,2026-07-12,ItemSelectionDetails.csv,ORD-0000446,2026-07-12 12:16:04.204175,16712a93b7,Statement Scarf,Tops,80.36,16.07,64.29,1,0
SEL-00001117,2026-07-12,ItemSelectionDetails.csv,ORD-0000446,2026-07-12 12:16:04.204175,e68a4b2a1c,Classic Bottle,Red Wine,119.53,0.0,119.53,1,0
SEL-00001118,2026-07-12,ItemSelectionDetails.csv,ORD-0000446,2026-07-12 12:16:04.204175,eb2b3e41e1,Statement Cardigan,Fine Jewelry,89.85,0.0,89.85,1,0
SEL-00001119,2026-07-12,ItemSelectionDetails.csv,ORD-0000447,2026-07-12 11:53:39.999644,e881d11574,Rustic Scarf,Bags,48.28,0.0,48.28,1,0
SEL-00001120,2026-07-12,ItemSelectionDetails.csv,ORD-0000447,2026-07-12 11:53:39.999644,bb17bbb193,Modern Bracelet,Scarves,30.36,3.04,27.32,2,0
SEL-00001121,2026-07-12,ItemSelectionDetails.csv,ORD-0000448,2026-07-12 12:31:31.930075,9abd234dcf,Classic Bracelet,Outerwear,14.31,2.86,11.45,1,0
SEL-00001122,2026-07-12,ItemSelectionDetails.csv,ORD-0000449,2026-07-12 13:36:41.011923,3010a642fc,Classic Scarf,Fashion Jewelry,88.14,17.63,70.51,1,0
SEL-00001123,2026-07-12,ItemSelectionDetails.csv,ORD-0000450,2026-07-12 12:45:00.026326,876b4faad0,Modern Candle,Bags,146.13,29.23,116.9,3,0
SEL-00001124,2026-07-12,ItemSelectionDetails.csv,ORD-0000451,2026-07-12 13:05:00.190350,ca527034d4,Coastal Tumbler,Fine Jewelry,37.35,0.0,37.35,3,0
SEL-00001125,2026-07-12,ItemSelectionDetails.csv,ORD-0000451,2026-07-12 13:05:00.190350,a90f75939e,Classic Bottle,White Wine,76.43,0.0,76.43,1,0
SEL-00001126,2026-07-12,ItemSelectionDetails.csv,ORD-0000451,2026-07-12 13:05:00.190350,b78625e915,Statement Vase,Fine Jewelry,261.38,26.14,235.24,2,0
SEL-00001127,2026-07-12,ItemSelectionDetails.csv,ORD-0000452,2026-07-12 13:04:06.771963,16995ebd6c,Vintage Tote,Red Wine,181.16,0.0,181.16,2,0
SEL-00001128,2026-07-12,ItemSelectionDetails.csv,ORD-0000452,2026-07-12 13:04:06.771963,eb2b3e41e1,Statement Cardigan,Fine Jewelry,269.55,26.95,242.6,3,0
SEL-00001129,2026-07-12,ItemSelectionDetails.csv,ORD-0000452,2026-07-12 13:04:06.771963,fbe76afa97,Coastal Bottle,Scarves,128.34,0.0,128.34,2,0
SEL-00001130,2026-07-12,ItemSelectionDetails.csv,ORD-0000452,2026-07-12 13:04:06.771963,16712a93b7,Statement Scarf,Tops,80.36,0.0,80.36,1,0
SEL-00001131,2026-07-12,ItemSelectionDetails.csv,ORD-0000453,2026-07-12 15:29:03.674498,4cfb4c3019,Signature Cardigan,Tabletop,21.42,0.0,21.42,1,0
SEL-00001132,2026-07-12,ItemSelectionDetails.csv,ORD-0000453,2026-07-12 15:29:03.674498,ea06aa983d,Classic Vase,Fashion Jewelry,102.18,20.44,81.74,2,0
SEL-00001133,2026-07-12,ItemSelectionDetails.csv,ORD-0000453,2026-07-12 15:29:03.674498,8341614063,Modern Bracelet,Scarves,63.25,0.0,63.25,1,0
SEL-00001134,2026-07-12,ItemSelectionDetails.csv,ORD-0000454,2026-07-12 16:13:00.324307,1c374acdb9,Heritage Bracelet,Outerwear,328.41,0.0,328.41,3,0
SEL-00001135,2026-07-12,ItemSelectionDetails.csv,ORD-0000454,2026-07-12 16:13:00.324307,3800bffa41,Everyday Wrap,Tabletop,174.44,0.0,174.44,1,0
SEL-00001136,2026-07-12,ItemSelectionDetails.csv,ORD-0000454,2026-07-12 16:13:00.324307,bf9632259b,Classic Earrings,White Wine,147.54,0.0,147.54,1,0
SEL-00001137,2026-07-12,ItemSelectionDetails.csv,ORD-0000454,2026-07-12 16:13:00.324307,3a6c6afcc6,Vintage Earrings,Candles,88.24,0.0,88.24,1,0
SEL-00001138,2026-07-12,ItemSelectionDetails.csv,ORD-0000455,2026-07-12 09:04:05.520934,ec410f8658,Signature Wrap,Fine Jewelry,57.43,0.0,57.43,1,0
SEL-00001139,2026-07-12,ItemSelectionDetails.csv,ORD-0000455,2026-07-12 09:04:05.520934,fd310f1b1b,Petite Necklace,Fashion Jewelry,443.52,0.0,443.52,3,0
SEL-00001140,2026-07-12,ItemSelectionDetails.csv,ORD-0000456,2026-07-12 11:03:56.391138,436e35f4c6,Rustic Wrap,Stationery,100.74,10.07,90.67,1,0
SEL-00001141,2026-07-12,ItemSelectionDetails.csv,ORD-0000456,2026-07-12 11:03:56.391138,437234d2df,Signature Necklace,Fashion Jewelry,271.36,0.0,271.36,2,0
SEL-00001142,2026-07-12,ItemSelectionDetails.csv,ORD-0000457,2026-07-12 09:35:49.589582,cfe8adb1f1,Everyday Notebook,Kids,262.86,0.0,262.86,3,0
SEL-00001143,2026-07-12,ItemSelectionDetails.csv,ORD-0000457,2026-07-12 09:35:49.589582,d89585ffeb,Modern Earrings,Bags,79.8,0.0,79.8,3,0
SEL-00001144,2026-07-12,ItemSelectionDetails.csv,ORD-0000457,2026-07-12 09:35:49.589582,6af3a6d7a7,Modern Notebook,Tabletop,18.61,0.0,18.61,1,0
SEL-00001145,2026-07-12,ItemSelectionDetails.csv,ORD-0000458,2026-07-12 13:05:58.310696,aa93d0dac7,Statement Bracelet,Candles,49.22,0.0,49.22,1,0
SEL-00001146,2026-07-12,ItemSelectionDetails.csv,ORD-0000458,2026-07-12 13:05:58.310696,5324b99976,Vintage Candle,White Wine,89.16,0.0,89.16,1,0
SEL-00001147,2026-07-12,ItemSelectionDetails.csv,ORD-0000458,2026-07-12 13:05:58.310696,8d71beece9,Statement Tote,Scarves,116.95,11.7,105.25,1,0
SEL-00001148,2026-07-12,ItemSelectionDetails.csv,ORD-0000459,2026-07-12 11:13:14.651988,287df149f6,Everyday Wrap,Bags,301.86,0.0,301.86,3,0
SEL-00001149,2026-07-12,ItemSelectionDetails.csv,ORD-0000460,2026-07-12 10:34:44.436924,94e204e637,Coastal Bracelet,Outerwear,110.4,0.0,110.4,1,0
SEL-00001150,2026-07-12,ItemSelectionDetails.csv,ORD-0000460,2026-07-12 10:34:44.436924,de7a0de61e,Rustic Earrings,Kids,88.81,8.88,79.93,1,0
SEL-00001151,2026-07-12,ItemSelectionDetails.csv,ORD-0000461,2026-07-12 15:18:11.371592,79d859b9e0,Rustic Necklace,Fine Jewelry,47.97,0.0,47.97,1,0
SEL-00001152,2026-07-12,ItemSelectionDetails.csv,ORD-0000462,2026-07-12 17:36:07.995499,a910612d6f,Heritage Scarf,Red Wine,87.95,8.79,79.16,1,0
SEL-00001153,2026-07-12,ItemSelectionDetails.csv,ORD-0000463,2026-07-12 14:18:27.227703,5324b99976,Vintage Candle,White Wine,89.16,0.0,89.16,1,0
SEL-00001154,2026-07-12,ItemSelectionDetails.csv,ORD-0000464,2026-07-12 10:46:01.689310,29f06ed427,Modern Vase,Fine Jewelry,99.13,0.0,99.13,1,0
SEL-00001155,2026-07-12,ItemSelectionDetails.csv,ORD-0000465,2026-07-12 09:07:44.829173,d363333e01,Everyday Cardigan,Tabletop,46.17,4.62,41.55,3,0
SEL-00001156,2026-07-12,ItemSelectionDetails.csv,ORD-0000465,2026-07-12 09:07:44.829173,9cd79d15ec,Coastal Tote,Candles,100.08,0.0,100.08,1,0
SEL-00001157,2026-07-12,ItemSelectionDetails.csv,ORD-0000465,2026-07-12 09:07:44.829173,0f9b4f69c1,Heritage Necklace,Candles,143.42,0.0,143.42,2,0
SEL-00001158,2026-07-12,ItemSelectionDetails.csv,ORD-0000466,2026-07-12 11:47:19.031009,7ad72a22be,Everyday Tumbler,Fashion Jewelry,55.72,5.57,50.15,2,0
SEL-00001159,2026-07-12,ItemSelectionDetails.csv,ORD-0000466,2026-07-12 11:47:19.031009,45d1da72e8,Everyday Tote,Outerwear,38.28,0.0,38.28,3,0
