order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000443,2026-07-12,OrderDetails.csv,2026-07-12 12:25:18.603088,3,9.84,143.24,0
ORD-0000444,2026-07-12,OrderDetails.csv,2026-07-12 16:21:14.319871,2,31.88,236.09,0
ORD-0000445,2026-07-12,OrderDetails.csv,2026-07-12 14:05:37.356049,2,5.85,183.36,0
ORD-0000446,2026-07-12,OrderDetails.csv,2026-07-12 12:16:04.204175,3,16.07,273.67,0
ORD-0000447,2026-07-12,OrderDetails.csv,2026-07-12 11:53:39.999644,1,3.04,75.6,0
ORD-0000448,2026-07-12,OrderDetails.csv,2026-07-12 12:31:31.930075,2,2.86,11.45,0
ORD-0000449,2026-07-12,OrderDetails.csv,2026-07-12 13:36:41.011923,2,17.63,70.51,0
ORD-0000450,2026-07-12,OrderDetails.csv,2026-07-12 12:45:00.026326,2,29.23,116.9,0
ORD-0000451,2026-07-12,OrderDetails.csv,2026-07-12 13:05:00.190350,3,26.14,349.02,0
ORD-0000452,2026-07-12,OrderDetails.csv,2026-07-12 13:04:06.771963,1,26.95,632.46,0
ORD-0000453,2026-07-12,OrderDetails.csv,2026-07-12 15:29:03.674498,3,20.44,166.41,0
ORD-0000454,2026-07-12,OrderDetails.csv,2026-07-12 16:13:00.324307,1,0.0,738.63,0
ORD-0000455,2026-07-12,OrderDetails.csv,2026-07-12 09:04:05.520934,2,0.0,500.95,0
ORD-0000456,2026-07-12,OrderDetails.csv,2026-07-12 11:03:56.391138,1,10.07,362.03,0
ORD-0000457,2026-07-12,OrderDetails.csv,2026-07-12 09:35:49.589582,3,0.0,361.27,0
ORD-0000458,2026-07-12,OrderDetails.csv,2026-07-12 13:05:58.310696,2,11.7,243.63,0
ORD-0000459,2026-07-12,OrderDetails.csv,2026-07-12 11:13:14.651988,2,0.0,301.86,0
ORD-0000460,2026-07-12,OrderDetails.csv,2026-07-12 10:34:44.436924,3,8.88,190.33,0
ORD-0000461,2026-07-12,OrderDetails.csv,2026-07-12 15:18:11.371592,3,0.0,47.97,0
ORD-0000462,2026-07-12,OrderDetails.csv,2026-07-12 17:36:07.995499,3,8.79,79.16,0
ORD-0000463,2026-07-12,OrderDetails.csv,2026-07-12 14:18:27.227703,3,0.0,89.16,0
ORD-0000464,2026-07-12,OrderDetails.csv,2026-07-12 10:46:01.689310,2,0.0,99.13,0
ORD-0000465,2026-07-12,OrderDetails.csv,2026-07-12 09:07:44.829173,3,4.62,285.05,0
ORD-0000466,2026-07-12,OrderDetails.csv,2026-07-12 11:47:19.031009,2,5.57,88.43,0
ORD-0000467,2026-07-12,OrderDetails.csv,2026-07-12 14:02:46.090801,2,8.68,689.5,0
ORD-0000468,2026-07-12,OrderDetails.csv,2026-07-12 17:33:25.444089,2,0.0,53.78,0
ORD-0000469,2026-07-12,OrderDetails.csv,2026-07-12 12:58:34.558415,3,9.91,97.35,0
ORD-0000470,2026-07-12,OrderDetails.csv,2026-07-12 09:59:50.948017,2,0.0,49.22,0
ORD-0000471,2026-07-12,OrderDetails.csv,2026-07-12 14:08:56.427318,3,15.59,677.26,0
ORD-0000472,2026-07-12,OrderDetails.csv,2026-07-12 18:01:47.240390,2,4.83,505.86,0
