order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000408,2026-07-11,OrderDetails.csv,2026-07-11 12:38:22.265642,2,10.01,491.43,0
ORD-0000409,2026-07-11,OrderDetails.csv,2026-07-11 15:40:01.735048,2,0.0,41.27,0
ORD-0000410,2026-07-11,OrderDetails.csv,2026-07-11 14:35:56.194212,1,0.0,62.49,0
ORD-0000411,2026-07-11,OrderDetails.csv,2026-07-11 17:08:53.296044,3,16.83,579.01,0
ORD-0000412,2026-07-11,OrderDetails.csv,2026-07-11 11:08:09.274483,1,50.44,214.5,0
ORD-0000413,2026-07-11,OrderDetails.csv,2026-07-11 09:39:42.678569,3,6.88,224.62,0
ORD-0000414,2026-07-11,OrderDetails.csv,2026-07-11 11:26:15.799444,3,10.76,43.02,0
ORD-0000415,2026-07-11,OrderDetails.csv,2026-07-11 17:39:44.380006,3,24.68,346.02,0
ORD-0000416,2026-07-11,OrderDetails.csv,2026-07-11 15:22:22.566093,2,91.0,497.21,0
ORD-0000417,2026-07-11,OrderDetails.csv,2026-07-11 17:20:19.297306,2,43.65,510.92,0
ORD-0000418,2026-07-11,OrderDetails.csv,2026-07-11 14:16:21.694289,3,86.12,413.56,0
ORD-0000419,2026-07-11,OrderDetails.csv,2026-07-11 09:13:21.646219,1,0.0,98.44,0
ORD-0000420,2026-07-11,OrderDetails.csv,2026-07-11 16:24:28.638128,3,0.0,48.28,1
ORD-0000421,2026-07-11,OrderDetails.csv,2026-07-11 15:22:51.056362,1,0.0,36.27,0
ORD-0000422,2026-07-11,OrderDetails.csv,2026-07-11 11:35:39.549784,2,26.04,104.16,0
ORD-0000423,2026-07-11,OrderDetails.csv,2026-07-11 10:01:19.515601,1,0.0,55.83,0
ORD-0000424,2026-07-11,OrderDetails.csv,2026-07-11 09:17:24.755036,2,27.34,432.59,0
ORD-0000425,2026-07-11,OrderDetails.csv,2026-07-11 18:24:09.468361,2,35.02,329.74,0
ORD-0000426,2026-07-11,OrderDetails.csv,2026-07-11 14:57:19.392337,1,13.25,119.29,0
ORD-0000427,2026-07-11,OrderDetails.csv,2026-07-11 17:26:24.218156,1,16.54,575.22,0
ORD-0000428,2026-07-11,OrderDetails.csv,2026-07-11 09:14:17.683459,2,23.91,183.19,0
ORD-0000429,2026-07-11,OrderDetails.csv,2026-07-11 16:25:56.471587,3,97.72,453.8,0
ORD-0000430,2026-07-11,OrderDetails.csv,2026-07-11 11:12:34.497753,3,82.19,400.59,0
ORD-0000431,2026-07-11,OrderDetails.csv,2026-07-11 11:03:20.466554,1,0.0,524.79,0
ORD-0000432,2026-07-11,OrderDetails.csv,2026-07-11 11:48:40.560262,3,12.73,483.0,0
ORD-0000433,2026-07-11,OrderDetails.csv,2026-07-11 14:45:39.317414,2,0.0,337.43,0
ORD-0000434,2026-07-11,OrderDetails.csv,2026-07-11 12:19:54.181534,2,33.35,574.22,0
ORD-0000435,2026-07-11,OrderDetails.csv,2026-07-11 09:33:43.528124,2,40.89,338.03,0
ORD-0000436,2026-07-11,OrderDetails.csv,2026-07-11 13:16:55.916034,1,56.39,373.09,0
ORD-0000437,2026-07-11,OrderDetails.csv,2026-07-11 10:00:56.950622,3,14.1,404.64,0
ORD-0000438,2026-07-11,OrderDetails.csv,2026-07-11 12:31:52.053306,3,28.95,153.01,0
ORD-0000439,2026-07-11,OrderDetails.csv,2026-07-11 09:15:55.925942,1,0.0,177.62,0
ORD-0000440,2026-07-11,OrderDetails.csv,2026-07-11 17:39:42.202040,1,57.91,487.02,0
ORD-0000441,2026-07-11,OrderDetails.csv,2026-07-11 09:27:00.157187,1,32.24,182.75,0
ORD-0000442,2026-07-11,OrderDetails.csv,2026-07-11 13:47:17.056959,1,0.0,175.24,0
