item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00002833,2026-07-28,ItemSelectionDetails.csv,ORD-0001126,2026-07-28 10:03:16.830600,a90f75939e,Classic Bottle,White Wine,76.43,0.0,76.43,1,0
SEL-00002834,2026-07-28,ItemSelectionDetails.csv,ORD-0001126,2026-07-28 10:03:16.830600,94e204e637,Coastal Bracelet,Outerwear,110.4,22.08,88.32,1,0
SEL-00002835,2026-07-28,ItemSelectionDetails.csv,ORD-0001126,2026-07-28 10:03:16.830600,b653192f53,Petite Bracelet,Fine Jewelry,584.37,0.0,584.37,3,0
SEL-00002836,2026-07-28,ItemSelectionDetails.csv,ORD-0001126,2026-07-28 10:03:16.830600,7ad72a22be,Everyday Tumbler,Fashion Jewelry,55.72,5.57,50.15,2,0
SEL-00002837,2026-07-28,ItemSelectionDetails.csv,ORD-0001127,2026-07-28 16:00:41.181164,c41ffeecab,Vintage Notebook,Bags,136.26,27.25,109.01,2,0
SEL-00002838,2026-07-28,ItemSelectionDetails.csv,ORD-0001127,2026-07-28 16:00:41.181164,08f0be3250,Coastal Notebook,Tops,366.78,0.0,366.78,3,0
SEL-00002839,2026-07-28,ItemSelectionDetails.csv,ORD-0001127,2026-07-28 16:00:41.181164,61fc056685,Petite Wrap,Red Wine,496.17,0.0,496.17,3,0
SEL-00002840,2026-07-28,ItemSelectionDetails.csv,ORD-0001127,2026-07-28 16:00:41.181164,f67dc05345,Vintage Tumbler,Tabletop,135.42,13.54,121.88,3,0
SEL-00002841,2026-07-28,ItemSelectionDetails.csv,ORD-0001128,2026-07-28 15:56:05.941980,1f8889cd99,Petite Bracelet,Fashion Jewelry,60.31,12.06,48.25,1,0
SEL-00002842,2026-07-28,ItemSelectionDetails.csv,ORD-0001129,2026-07-28 17:27:26.433073,3010a642fc,Classic Scarf,Fashion Jewelry,88.14,0.0,88.14,1,0
SEL-00002843,2026-07-28,ItemSelectionDetails.csv,ORD-0001129,2026-07-28 17:27:26.433073,61d3f7cd9d,Rustic Necklace,Outerwear,260.4,52.08,208.32,2,0
SEL-00002844,2026-07-28,ItemSelectionDetails.csv,ORD-0001129,2026-07-28 17:27:26.433073,0fdd317282,Everyday Wrap,White Wine,61.56,0.0,61.56,1,0
SEL-00002845,2026-07-28,ItemSelectionDetails.csv,ORD-0001129,2026-07-28 17:27:26.433073,69ceada5df,Vintage Bracelet,Kids,116.74,11.67,105.07,1,0
SEL-00002846,2026-07-28,ItemSelectionDetails.csv,ORD-0001130,2026-07-28 10:03:24.577259,69ceada5df,Vintage Bracelet,Kids,116.74,23.35,93.39,1,0
SEL-00002847,2026-07-28,ItemSelectionDetails.csv,ORD-0001130,2026-07-28 10:03:24.577259,d05847f1c3,Vintage Cardigan,Tabletop,166.54,33.31,133.23,2,0
SEL-00002848,2026-07-28,ItemSelectionDetails.csv,ORD-0001131,2026-07-28 12:27:32.173131,ce445b794f,Rustic Cardigan,Outerwear,64.41,0.0,64.41,3,0
SEL-00002849,2026-07-28,ItemSelectionDetails.csv,ORD-0001131,2026-07-28 12:27:32.173131,16712a93b7,Statement Scarf,Tops,80.36,0.0,80.36,1,0
SEL-00002850,2026-07-28,ItemSelectionDetails.csv,ORD-0001132,2026-07-28 12:38:36.483937,6b347e2af1,Classic Bracelet,Fine Jewelry,14.67,0.0,14.67,1,0
SEL-00002851,2026-07-28,ItemSelectionDetails.csv,ORD-0001132,2026-07-28 12:38:36.483937,69ceada5df,Vintage Bracelet,Kids,116.74,0.0,116.74,1,0
SEL-00002852,2026-07-28,ItemSelectionDetails.csv,ORD-0001133,2026-07-28 13:28:27.356528,d05847f1c3,Vintage Cardigan,Tabletop,249.81,0.0,249.81,3,0
SEL-00002853,2026-07-28,ItemSelectionDetails.csv,ORD-0001133,2026-07-28 13:28:27.356528,3ff813895e,Modern Candle,Bags,184.34,18.43,165.91,1,0
SEL-00002854,2026-07-28,ItemSelectionDetails.csv,ORD-0001133,2026-07-28 13:28:27.356528,7635b7f716,Coastal Earrings,Fine Jewelry,43.53,8.71,34.82,3,0
SEL-00002855,2026-07-28,ItemSelectionDetails.csv,ORD-0001134,2026-07-28 13:27:43.831533,eb96c5bd41,Statement Scarf,Fashion Jewelry,34.62,3.46,31.16,1,0
SEL-00002856,2026-07-28,ItemSelectionDetails.csv,ORD-0001134,2026-07-28 13:27:43.831533,ff2caeca63,Modern Necklace,White Wine,84.17,0.0,84.17,1,0
SEL-00002857,2026-07-28,ItemSelectionDetails.csv,ORD-0001135,2026-07-28 13:26:34.110758,ce445b794f,Rustic Cardigan,Outerwear,21.47,0.0,21.47,1,0
SEL-00002858,2026-07-28,ItemSelectionDetails.csv,ORD-0001135,2026-07-28 13:26:34.110758,fa993180b5,Modern Vase,Kids,192.27,0.0,192.27,1,0
SEL-00002859,2026-07-28,ItemSelectionDetails.csv,ORD-0001136,2026-07-28 09:02:50.250215,6b347e2af1,Classic Bracelet,Fine Jewelry,44.01,0.0,44.01,3,0
SEL-00002860,2026-07-28,ItemSelectionDetails.csv,ORD-0001136,2026-07-28 09:02:50.250215,d0f46ab8d2,Classic Earrings,Outerwear,293.97,0.0,293.97,3,0
SEL-00002861,2026-07-28,ItemSelectionDetails.csv,ORD-0001136,2026-07-28 09:02:50.250215,c77ff8d851,Vintage Bracelet,Bags,149.0,0.0,149.0,1,0
SEL-00002862,2026-07-28,ItemSelectionDetails.csv,ORD-0001136,2026-07-28 09:02:50.250215,f8c364ea86,Coastal Tumbler,Kids,42.46,0.0,42.46,2,0
SEL-00002863,2026-07-28,ItemSelectionDetails.csv,ORD-0001137,2026-07-28 14:14:55.739660,cc9c7f9688,Signature Vase,Stationery,62.93,0.0,62.93,1,0
SEL-00002864,2026-07-28,ItemSelectionDetails.csv,ORD-0001137,2026-07-28 14:14:55.739660,04e3537ae2,Rustic Bottle,Tops,55.17,0.0,55.17,1,0
SEL-00002865,2026-07-28,ItemSelectionDetails.csv,ORD-0001137,2026-07-28 14:14:55.739660,9cd79d15ec,Coastal Tote,Candles,100.08,10.01,90.07,1,0
SEL-00002866,2026-07-28,ItemSelectionDetails.csv,ORD-0001138,2026-07-28 10:56:48.639228,437234d2df,Signature Necklace,Fashion Jewelry,135.68,27.14,108.54,1,0
