item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00002161,2026-07-22,ItemSelectionDetails.csv,ORD-0000870,2026-07-22 10:27:41.977386,e881d11574,Rustic Scarf,Bags,48.28,4.83,43.45,1,0
SEL-00002162,2026-07-22,ItemSelectionDetails.csv,ORD-0000870,2026-07-22 10:27:41.977386,8ea2a92e5e,Rustic Necklace,Tops,49.22,0.0,49.22,1,0
SEL-00002163,2026-07-22,ItemSelectionDetails.csv,ORD-0000871,2026-07-22 18:51:39.631186,f920903374,Coastal Wrap,Candles,127.29,0.0,127.29,1,0
SEL-00002164,2026-07-22,ItemSelectionDetails.csv,ORD-0000872,2026-07-22 14:06:23.126546,61a0327535,Rustic Cardigan,Tops,121.18,0.0,121.18,2,0
SEL-00002165,2026-07-22,ItemSelectionDetails.csv,ORD-0000872,2026-07-22 14:06:23.126546,b78625e915,Statement Vase,Fine Jewelry,130.69,0.0,130.69,1,0
SEL-00002166,2026-07-22,ItemSelectionDetails.csv,ORD-0000873,2026-07-22 17:00:53.910157,ac4ef82a37,Classic Cardigan,Scarves,133.74,26.75,106.99,3,0
SEL-00002167,2026-07-22,ItemSelectionDetails.csv,ORD-0000873,2026-07-22 17:00:53.910157,696fca8aec,Statement Bottle,Tops,252.18,0.0,252.18,3,0
SEL-00002168,2026-07-22,ItemSelectionDetails.csv,ORD-0000874,2026-07-22 10:29:31.160185,d0f46ab8d2,Classic Earrings,Outerwear,97.99,0.0,97.99,1,0
SEL-00002169,2026-07-22,ItemSelectionDetails.csv,ORD-0000874,2026-07-22 10:29:31.160185,e881d11574,Rustic Scarf,Bags,144.84,0.0,144.84,3,0
SEL-00002170,2026-07-22,ItemSelectionDetails.csv,ORD-0000875,2026-07-22 12:32:38.091311,4cfb4c3019,Signature Cardigan,Tabletop,21.42,0.0,21.42,1,0
SEL-00002171,2026-07-22,ItemSelectionDetails.csv,ORD-0000875,2026-07-22 12:32:38.091311,287df149f6,Everyday Wrap,Bags,100.62,0.0,100.62,1,0
SEL-00002172,2026-07-22,ItemSelectionDetails.csv,ORD-0000875,2026-07-22 12:32:38.091311,b4d1cce619,Everyday Wrap,Outerwear,183.84,36.77,147.07,2,0
SEL-00002173,2026-07-22,ItemSelectionDetails.csv,ORD-0000875,2026-07-22 12:32:38.091311,b4d1cce619,Everyday Wrap,Outerwear,275.76,55.15,220.61,3,0
SEL-00002174,2026-07-22,ItemSelectionDetails.csv,ORD-0000876,2026-07-22 13:08:50.295944,cd333fcb20,Everyday Candle,Candles,233.5,46.7,186.8,2,0
SEL-00002175,2026-07-22,ItemSelectionDetails.csv,ORD-0000876,2026-07-22 13:08:50.295944,2810e32313,Heritage Scarf,Tabletop,123.44,12.34,111.1,1,0
SEL-00002176,2026-07-22,ItemSelectionDetails.csv,ORD-0000876,2026-07-22 13:08:50.295944,f920903374,Coastal Wrap,Candles,127.29,0.0,127.29,1,0
SEL-00002177,2026-07-22,ItemSelectionDetails.csv,ORD-0000877,2026-07-22 09:00:49.292551,2b36e9cab8,Classic Bracelet,Fashion Jewelry,510.6,0.0,510.6,3,0
SEL-00002178,2026-07-22,ItemSelectionDetails.csv,ORD-0000877,2026-07-22 09:00:49.292551,8341614063,Modern Bracelet,Scarves,63.25,0.0,63.25,1,0
SEL-00002179,2026-07-22,ItemSelectionDetails.csv,ORD-0000877,2026-07-22 09:00:49.292551,a307d76e09,Coastal Bracelet,Tops,38.36,0.0,38.36,1,0
SEL-00002180,2026-07-22,ItemSelectionDetails.csv,ORD-0000878,2026-07-22 11:45:09.976276,0d50862b01,Classic Wrap,Tabletop,356.22,71.24,284.98,3,0
SEL-00002181,2026-07-22,ItemSelectionDetails.csv,ORD-0000878,2026-07-22 11:45:09.976276,afbcbb993c,Vintage Tote,Fashion Jewelry,69.94,6.99,62.95,1,0
SEL-00002182,2026-07-22,ItemSelectionDetails.csv,ORD-0000879,2026-07-22 10:42:00.855165,eb96c5bd41,Statement Scarf,Fashion Jewelry,34.62,0.0,34.62,1,0
SEL-00002183,2026-07-22,ItemSelectionDetails.csv,ORD-0000879,2026-07-22 10:42:00.855165,45d1da72e8,Everyday Tote,Outerwear,25.52,0.0,25.52,2,0
SEL-00002184,2026-07-22,ItemSelectionDetails.csv,ORD-0000880,2026-07-22 15:18:00.897164,6f48554ca5,Petite Notebook,Stationery,17.48,0.0,17.48,1,0
SEL-00002185,2026-07-22,ItemSelectionDetails.csv,ORD-0000880,2026-07-22 15:18:00.897164,6a84f4bafc,Rustic Earrings,Outerwear,215.49,43.1,172.39,3,0
SEL-00002186,2026-07-22,ItemSelectionDetails.csv,ORD-0000880,2026-07-22 15:18:00.897164,61a0327535,Rustic Cardigan,Tops,60.59,6.06,54.53,1,0
SEL-00002187,2026-07-22,ItemSelectionDetails.csv,ORD-0000880,2026-07-22 15:18:00.897164,10f0f036f4,Petite Wrap,Bags,121.56,0.0,121.56,1,0
SEL-00002188,2026-07-22,ItemSelectionDetails.csv,ORD-0000881,2026-07-22 11:09:43.768656,61a0327535,Rustic Cardigan,Tops,60.59,6.06,54.53,1,0
SEL-00002189,2026-07-22,ItemSelectionDetails.csv,ORD-0000881,2026-07-22 11:09:43.768656,fbe76afa97,Coastal Bottle,Scarves,128.34,12.83,115.51,2,0
SEL-00002190,2026-07-22,ItemSelectionDetails.csv,ORD-0000881,2026-07-22 11:09:43.768656,f920903374,Coastal Wrap,Candles,127.29,0.0,127.29,1,0
SEL-00002191,2026-07-22,ItemSelectionDetails.csv,ORD-0000881,2026-07-22 11:09:43.768656,76c4a1c4a7,Heritage Vase,Scarves,70.38,7.04,63.34,2,0
SEL-00002192,2026-07-22,ItemSelectionDetails.csv,ORD-0000882,2026-07-22 14:23:36.736987,0754e1cbd9,Coastal Scarf,Fine Jewelry,105.2,10.52,94.68,2,0
SEL-00002193,2026-07-22,ItemSelectionDetails.csv,ORD-0000882,2026-07-22 14:23:36.736987,6f48554ca5,Petite Notebook,Stationery,34.96,6.99,27.97,2,0
SEL-00002194,2026-07-22,ItemSelectionDetails.csv,ORD-0000882,2026-07-22 14:23:36.736987,ae309fab22,Vintage Candle,Outerwear,11.27,0.0,11.27,1,0
SEL-00002195,2026-07-22,ItemSelectionDetails.csv,ORD-0000882,2026-07-22 14:23:36.736987,7f6aec391e,Classic Earrings,Fashion Jewelry,22.99,2.3,20.69,1,0
SEL-00002196,2026-07-22,ItemSelectionDetails.csv,ORD-0000883,2026-07-22 14:49:25.909095,876b4faad0,Modern Candle,Bags,146.13,29.23,116.9,3,0
SEL-00002197,2026-07-22,ItemSelectionDetails.csv,ORD-0000883,2026-07-22 14:49:25.909095,876b4faad0,Modern Candle,Bags,48.71,0.0,48.71,1,0
SEL-00002198,2026-07-22,ItemSelectionDetails.csv,ORD-0000884,2026-07-22 15:14:20.270464,cc9c7f9688,Signature Vase,Stationery,125.86,0.0,125.86,2,0
SEL-00002199,2026-07-22,ItemSelectionDetails.csv,ORD-0000884,2026-07-22 15:14:20.270464,9cd79d15ec,Coastal Tote,Candles,100.08,20.02,80.06,1,0
SEL-00002200,2026-07-22,ItemSelectionDetails.csv,ORD-0000884,2026-07-22 15:14:20.270464,3b4f2bb588,Heritage Notebook,White Wine,127.7,25.54,102.16,1,0
SEL-00002201,2026-07-22,ItemSelectionDetails.csv,ORD-0000884,2026-07-22 15:14:20.270464,45d1da72e8,Everyday Tote,Outerwear,12.76,1.28,11.48,1,0
SEL-00002202,2026-07-22,ItemSelectionDetails.csv,ORD-0000885,2026-07-22 13:52:47.912825,c8ebef167a,Petite Bottle,Stationery,163.41,0.0,163.41,3,0
