item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00001631,2026-07-17,ItemSelectionDetails.csv,ORD-0000654,2026-07-17 12:14:06.876296,46c480afbf,Modern Wrap,Fashion Jewelry,108.81,10.88,97.93,3,0
SEL-00001632,2026-07-17,ItemSelectionDetails.csv,ORD-0000654,2026-07-17 12:14:06.876296,f8c364ea86,Coastal Tumbler,Kids,21.23,0.0,21.23,1,0
SEL-00001633,2026-07-17,ItemSelectionDetails.csv,ORD-0000654,2026-07-17 12:14:06.876296,a525d8de6f,Petite Wrap,White Wine,162.52,0.0,162.52,1,0
SEL-00001634,2026-07-17,ItemSelectionDetails.csv,ORD-0000655,2026-07-17 10:43:20.091388,bb17bbb193,Modern Bracelet,Scarves,30.36,0.0,30.36,2,0
SEL-00001635,2026-07-17,ItemSelectionDetails.csv,ORD-0000656,2026-07-17 10:58:52.015011,8341614063,Modern Bracelet,Scarves,189.75,0.0,189.75,3,0
SEL-00001636,2026-07-17,ItemSelectionDetails.csv,ORD-0000657,2026-07-17 18:41:37.237267,ad92d680e8,Everyday Necklace,Fine Jewelry,43.87,8.77,35.1,1,0
SEL-00001637,2026-07-17,ItemSelectionDetails.csv,ORD-0000658,2026-07-17 13:34:30.592928,63c5a65785,Classic Vase,Kids,56.1,0.0,56.1,1,0
SEL-00001638,2026-07-17,ItemSelectionDetails.csv,ORD-0000658,2026-07-17 13:34:30.592928,ad92d680e8,Everyday Necklace,Fine Jewelry,87.74,0.0,87.74,2,0
SEL-00001639,2026-07-17,ItemSelectionDetails.csv,ORD-0000659,2026-07-17 18:56:56.006211,16995ebd6c,Vintage Tote,Red Wine,90.58,18.12,72.46,1,0
SEL-00001640,2026-07-17,ItemSelectionDetails.csv,ORD-0000659,2026-07-17 18:56:56.006211,a2c74f7d65,Rustic Bracelet,Outerwear,402.48,0.0,402.48,3,0
SEL-00001641,2026-07-17,ItemSelectionDetails.csv,ORD-0000660,2026-07-17 17:31:42.085860,ec649f2299,Statement Vase,Kids,47.0,9.4,37.6,1,0
SEL-00001642,2026-07-17,ItemSelectionDetails.csv,ORD-0000660,2026-07-17 17:31:42.085860,6c834d1035,Petite Tumbler,Stationery,140.38,0.0,140.38,1,0
SEL-00001643,2026-07-17,ItemSelectionDetails.csv,ORD-0000660,2026-07-17 17:31:42.085860,ca527034d4,Coastal Tumbler,Fine Jewelry,37.35,7.47,29.88,3,0
SEL-00001644,2026-07-17,ItemSelectionDetails.csv,ORD-0000661,2026-07-17 12:31:49.800075,adf8479dad,Petite Tumbler,White Wine,52.31,0.0,52.31,1,1
SEL-00001645,2026-07-17,ItemSelectionDetails.csv,ORD-0000661,2026-07-17 12:31:49.800075,8d71beece9,Statement Tote,Scarves,116.95,0.0,116.95,1,1
SEL-00001646,2026-07-17,ItemSelectionDetails.csv,ORD-0000662,2026-07-17 14:25:50.948240,a90f75939e,Classic Bottle,White Wine,229.29,22.93,206.36,3,0
SEL-00001647,2026-07-17,ItemSelectionDetails.csv,ORD-0000662,2026-07-17 14:25:50.948240,6c834d1035,Petite Tumbler,Stationery,140.38,28.08,112.3,1,0
SEL-00001648,2026-07-17,ItemSelectionDetails.csv,ORD-0000662,2026-07-17 14:25:50.948240,bd08b8a16b,Signature Tote,Fine Jewelry,44.91,8.98,35.93,3,0
SEL-00001649,2026-07-17,ItemSelectionDetails.csv,ORD-0000662,2026-07-17 14:25:50.948240,0f23b68b17,Statement Necklace,Stationery,142.35,14.23,128.12,1,0
SEL-00001650,2026-07-17,ItemSelectionDetails.csv,ORD-0000663,2026-07-17 10:04:19.959761,0cac5ef0f2,Classic Tote,Tops,63.39,12.68,50.71,3,0
SEL-00001651,2026-07-17,ItemSelectionDetails.csv,ORD-0000663,2026-07-17 10:04:19.959761,ec649f2299,Statement Vase,Kids,141.0,0.0,141.0,3,0
SEL-00001652,2026-07-17,ItemSelectionDetails.csv,ORD-0000664,2026-07-17 14:03:19.296383,18d0617483,Modern Necklace,Red Wine,195.99,0.0,195.99,3,0
SEL-00001653,2026-07-17,ItemSelectionDetails.csv,ORD-0000664,2026-07-17 14:03:19.296383,e48cb9f3a7,Heritage Scarf,Fine Jewelry,112.96,0.0,112.96,1,0
SEL-00001654,2026-07-17,ItemSelectionDetails.csv,ORD-0000664,2026-07-17 14:03:19.296383,ae309fab22,Vintage Candle,Outerwear,11.27,1.13,10.14,1,0
