order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000793,2026-07-20,OrderDetails.csv,2026-07-20 14:02:46.947998,3,29.65,276.53,0
ORD-0000794,2026-07-20,OrderDetails.csv,2026-07-20 18:02:55.363332,1,0.0,226.72,0
ORD-0000795,2026-07-20,OrderDetails.csv,2026-07-20 14:15:16.314367,3,2.11,171.11,0
ORD-0000796,2026-07-20,OrderDetails.csv,2026-07-20 12:10:36.135948,1,74.02,588.25,0
ORD-0000797,2026-07-20,OrderDetails.csv,2026-07-20 09:01:49.265279,3,0.0,627.84,0
ORD-0000798,2026-07-20,OrderDetails.csv,2026-07-20 09:57:49.956255,2,4.4,189.67,0
ORD-0000799,2026-07-20,OrderDetails.csv,2026-07-20 10:37:54.941775,2,0.0,137.36,0
ORD-0000800,2026-07-20,OrderDetails.csv,2026-07-20 11:04:51.404561,1,7.84,404.56,0
ORD-0000801,2026-07-20,OrderDetails.csv,2026-07-20 11:17:36.160669,1,7.17,437.33,0
ORD-0000802,2026-07-20,OrderDetails.csv,2026-07-20 16:35:23.624113,3,0.0,309.96,0
ORD-0000803,2026-07-20,OrderDetails.csv,2026-07-20 12:48:14.087093,3,23.39,334.39,0
ORD-0000804,2026-07-20,OrderDetails.csv,2026-07-20 18:13:20.666242,3,8.04,68.41,0
ORD-0000805,2026-07-20,OrderDetails.csv,2026-07-20 09:48:34.881921,2,0.0,609.11,0
ORD-0000806,2026-07-20,OrderDetails.csv,2026-07-20 15:59:20.513574,2,12.06,126.04,0
ORD-0000807,2026-07-20,OrderDetails.csv,2026-07-20 16:11:40.897685,3,37.15,148.59,0
ORD-0000808,2026-07-20,OrderDetails.csv,2026-07-20 09:17:41.504589,3,0.0,123.18,0
ORD-0000809,2026-07-20,OrderDetails.csv,2026-07-20 18:24:41.970897,1,0.0,211.14,0
ORD-0000810,2026-07-20,OrderDetails.csv,2026-07-20 10:56:34.170395,2,4.18,243.23,0
ORD-0000811,2026-07-20,OrderDetails.csv,2026-07-20 09:55:44.970390,2,0.0,160.95,0
ORD-0000812,2026-07-20,OrderDetails.csv,2026-07-20 18:18:34.041351,3,0.0,402.48,0
ORD-0000813,2026-07-20,OrderDetails.csv,2026-07-20 18:17:00.915054,3,27.74,249.68,0
ORD-0000814,2026-07-20,OrderDetails.csv,2026-07-20 10:18:16.551805,1,20.12,80.5,0
ORD-0000815,2026-07-20,OrderDetails.csv,2026-07-20 12:50:05.760033,1,36.05,404.85,0
ORD-0000816,2026-07-20,OrderDetails.csv,2026-07-20 16:48:46.492377,1,85.24,1024.78,0
ORD-0000817,2026-07-20,OrderDetails.csv,2026-07-20 09:22:29.967393,2,9.4,269.59,0
ORD-0000818,2026-07-20,OrderDetails.csv,2026-07-20 09:10:25.011995,2,0.0,74.18,0
ORD-0000819,2026-07-20,OrderDetails.csv,2026-07-20 17:25:50.463210,3,52.29,551.92,0
ORD-0000820,2026-07-20,OrderDetails.csv,2026-07-20 16:35:54.761056,2,0.0,319.86,0
ORD-0000821,2026-07-20,OrderDetails.csv,2026-07-20 12:21:40.468966,1,2.12,67.82,0
ORD-0000822,2026-07-20,OrderDetails.csv,2026-07-20 15:01:07.896049,2,17.44,186.94,0
ORD-0000823,2026-07-20,OrderDetails.csv,2026-07-20 18:05:24.743743,2,68.57,274.27,1
ORD-0000824,2026-07-20,OrderDetails.csv,2026-07-20 17:56:28.220409,3,0.0,216.81,0
ORD-0000825,2026-07-20,OrderDetails.csv,2026-07-20 17:18:45.758786,3,0.0,271.62,0
