item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00001972,2026-07-20,ItemSelectionDetails.csv,ORD-0000793,2026-07-20 14:02:46.947998,eb96c5bd41,Statement Scarf,Fashion Jewelry,34.62,0.0,34.62,1,0
SEL-00001973,2026-07-20,ItemSelectionDetails.csv,ORD-0000793,2026-07-20 14:02:46.947998,2810e32313,Heritage Scarf,Tabletop,123.44,12.34,111.1,1,0
SEL-00001974,2026-07-20,ItemSelectionDetails.csv,ORD-0000793,2026-07-20 14:02:46.947998,0fdd317282,Everyday Wrap,White Wine,61.56,0.0,61.56,1,0
SEL-00001975,2026-07-20,ItemSelectionDetails.csv,ORD-0000793,2026-07-20 14:02:46.947998,f4219a15c0,Statement Necklace,Candles,86.56,17.31,69.25,1,0
SEL-00001976,2026-07-20,ItemSelectionDetails.csv,ORD-0000794,2026-07-20 18:02:55.363332,fa993180b5,Modern Vase,Kids,192.27,0.0,192.27,1,0
SEL-00001977,2026-07-20,ItemSelectionDetails.csv,ORD-0000794,2026-07-20 18:02:55.363332,45a0b8962b,Vintage Notebook,Tops,14.36,0.0,14.36,1,0
SEL-00001978,2026-07-20,ItemSelectionDetails.csv,ORD-0000794,2026-07-20 18:02:55.363332,4f4cff6860,Vintage Cardigan,Tabletop,20.09,0.0,20.09,1,0
SEL-00001979,2026-07-20,ItemSelectionDetails.csv,ORD-0000795,2026-07-20 14:15:16.314367,3b4f2bb588,Heritage Notebook,White Wine,127.7,0.0,127.7,1,0
SEL-00001980,2026-07-20,ItemSelectionDetails.csv,ORD-0000795,2026-07-20 14:15:16.314367,f7e473b023,Statement Vase,Stationery,24.39,0.0,24.39,3,0
SEL-00001981,2026-07-20,ItemSelectionDetails.csv,ORD-0000795,2026-07-20 14:15:16.314367,0cac5ef0f2,Classic Tote,Tops,21.13,2.11,19.02,1,0
SEL-00001982,2026-07-20,ItemSelectionDetails.csv,ORD-0000796,2026-07-20 12:10:36.135948,fa561483b4,Everyday Bottle,Candles,77.9,15.58,62.32,1,0
