order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000382,2026-07-10,OrderDetails.csv,2026-07-10 13:43:30.809763,2,0.0,263.87,0
ORD-0000383,2026-07-10,OrderDetails.csv,2026-07-10 10:23:31.093295,3,20.67,488.99,0
ORD-0000384,2026-07-10,OrderDetails.csv,2026-07-10 18:46:05.624329,1,0.0,243.04,0
ORD-0000385,2026-07-10,OrderDetails.csv,2026-07-10 14:33:33.517475,3,0.0,202.88,0
ORD-0000386,2026-07-10,OrderDetails.csv,2026-07-10 13:35:49.568740,2,37.39,282.44,0
ORD-0000387,2026-07-10,OrderDetails.csv,2026-07-10 12:51:02.544884,3,0.0,447.94,0
ORD-0000388,2026-07-10,OrderDetails.csv,2026-07-10 11:16:01.416476,2,0.0,121.56,0
ORD-0000389,2026-07-10,OrderDetails.csv,2026-07-10 18:34:26.742671,1,33.67,831.46,0
ORD-0000390,2026-07-10,OrderDetails.csv,2026-07-10 12:23:37.533390,3,10.01,90.07,0
ORD-0000391,2026-07-10,OrderDetails.csv,2026-07-10 11:10:44.232132,1,0.0,542.38,0
ORD-0000392,2026-07-10,OrderDetails.csv,2026-07-10 10:17:53.027714,2,8.76,462.06,0
ORD-0000393,2026-07-10,OrderDetails.csv,2026-07-10 09:25:11.999214,1,27.59,312.48,0
ORD-0000394,2026-07-10,OrderDetails.csv,2026-07-10 18:05:22.912745,2,0.0,279.04,0
ORD-0000395,2026-07-10,OrderDetails.csv,2026-07-10 15:12:50.073419,2,5.23,47.08,0
ORD-0000396,2026-07-10,OrderDetails.csv,2026-07-10 09:04:00.616872,1,17.51,70.06,0
ORD-0000397,2026-07-10,OrderDetails.csv,2026-07-10 14:47:43.667722,2,13.85,479.56,0
ORD-0000398,2026-07-10,OrderDetails.csv,2026-07-10 09:30:09.219061,3,0.0,186.95,0
ORD-0000399,2026-07-10,OrderDetails.csv,2026-07-10 14:48:11.896126,3,44.16,259.91,0
ORD-0000400,2026-07-10,OrderDetails.csv,2026-07-10 17:22:13.019957,1,0.0,197.85,0
ORD-0000401,2026-07-10,OrderDetails.csv,2026-07-10 10:54:28.428875,1,0.0,219.59,0
ORD-0000402,2026-07-10,OrderDetails.csv,2026-07-10 10:02:44.253779,3,26.75,106.99,0
ORD-0000403,2026-07-10,OrderDetails.csv,2026-07-10 17:23:56.932108,3,19.01,360.55,0
ORD-0000404,2026-07-10,OrderDetails.csv,2026-07-10 16:31:37.899255,3,0.0,198.26,0
ORD-0000405,2026-07-10,OrderDetails.csv,2026-07-10 11:42:39.210563,3,92.31,560.11,0
ORD-0000406,2026-07-10,OrderDetails.csv,2026-07-10 09:47:20.885018,2,14.37,218.41,0
ORD-0000407,2026-07-10,OrderDetails.csv,2026-07-10 09:26:17.696069,3,59.8,373.38,0
