item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00000956,2026-07-10,ItemSelectionDetails.csv,ORD-0000382,2026-07-10 13:43:30.809763,876b4faad0,Modern Candle,Bags,48.71,0.0,48.71,1,0
SEL-00000957,2026-07-10,ItemSelectionDetails.csv,ORD-0000382,2026-07-10 13:43:30.809763,001fc480b2,Classic Earrings,Bags,35.04,0.0,35.04,3,0
SEL-00000958,2026-07-10,ItemSelectionDetails.csv,ORD-0000382,2026-07-10 13:43:30.809763,61a0327535,Rustic Cardigan,Tops,60.59,0.0,60.59,1,0
SEL-00000959,2026-07-10,ItemSelectionDetails.csv,ORD-0000382,2026-07-10 13:43:30.809763,e68a4b2a1c,Classic Bottle,Red Wine,119.53,0.0,119.53,1,0
SEL-00000960,2026-07-10,ItemSelectionDetails.csv,ORD-0000383,2026-07-10 10:23:31.093295,1c7b7f4bad,Vintage Necklace,Fine Jewelry,206.28,0.0,206.28,3,0
SEL-00000961,2026-07-10,ItemSelectionDetails.csv,ORD-0000383,2026-07-10 10:23:31.093295,d05847f1c3,Vintage Cardigan,Tabletop,166.54,16.65,149.89,2,0
SEL-00000962,2026-07-10,ItemSelectionDetails.csv,ORD-0000383,2026-07-10 10:23:31.093295,4f4cff6860,Vintage Cardigan,Tabletop,20.09,4.02,16.07,1,0
SEL-00000963,2026-07-10,ItemSelectionDetails.csv,ORD-0000383,2026-07-10 10:23:31.093295,cd333fcb20,Everyday Candle,Candles,116.75,0.0,116.75,1,0
SEL-00000964,2026-07-10,ItemSelectionDetails.csv,ORD-0000384,2026-07-10 18:46:05.624329,29f06ed427,Modern Vase,Fine Jewelry,99.13,0.0,99.13,1,0
SEL-00000965,2026-07-10,ItemSelectionDetails.csv,ORD-0000384,2026-07-10 18:46:05.624329,79d859b9e0,Rustic Necklace,Fine Jewelry,143.91,0.0,143.91,3,0
SEL-00000966,2026-07-10,ItemSelectionDetails.csv,ORD-0000385,2026-07-10 14:33:33.517475,d89585ffeb,Modern Earrings,Bags,26.6,0.0,26.6,1,0
SEL-00000967,2026-07-10,ItemSelectionDetails.csv,ORD-0000385,2026-07-10 14:33:33.517475,3010a642fc,Classic Scarf,Fashion Jewelry,176.28,0.0,176.28,2,0
SEL-00000968,2026-07-10,ItemSelectionDetails.csv,ORD-0000386,2026-07-10 13:35:49.568740,eb96c5bd41,Statement Scarf,Fashion Jewelry,103.86,0.0,103.86,3,0
SEL-00000969,2026-07-10,ItemSelectionDetails.csv,ORD-0000386,2026-07-10 13:35:49.568740,a90f75939e,Classic Bottle,White Wine,76.43,15.29,61.14,1,0
SEL-00000970,2026-07-10,ItemSelectionDetails.csv,ORD-0000386,2026-07-10 13:35:49.568740,10e55b6678,Everyday Notebook,Outerwear,110.52,22.1,88.42,1,0
SEL-00000971,2026-07-10,ItemSelectionDetails.csv,ORD-0000386,2026-07-10 13:35:49.568740,7635b7f716,Coastal Earrings,Fine Jewelry,29.02,0.0,29.02,2,0
SEL-00000972,2026-07-10,ItemSelectionDetails.csv,ORD-0000387,2026-07-10 12:51:02.544884,bf9632259b,Classic Earrings,White Wine,295.08,0.0,295.08,2,0
SEL-00000973,2026-07-10,ItemSelectionDetails.csv,ORD-0000387,2026-07-10 12:51:02.544884,a90f75939e,Classic Bottle,White Wine,152.86,0.0,152.86,2,0
SEL-00000974,2026-07-10,ItemSelectionDetails.csv,ORD-0000388,2026-07-10 11:16:01.416476,10f0f036f4,Petite Wrap,Bags,121.56,0.0,121.56,1,0
SEL-00000975,2026-07-10,ItemSelectionDetails.csv,ORD-0000389,2026-07-10 18:34:26.742671,8d71beece9,Statement Tote,Scarves,233.9,0.0,233.9,2,0
SEL-00000976,2026-07-10,ItemSelectionDetails.csv,ORD-0000389,2026-07-10 18:34:26.742671,93f057cc55,Rustic Necklace,Stationery,240.36,0.0,240.36,2,0
SEL-00000977,2026-07-10,ItemSelectionDetails.csv,ORD-0000389,2026-07-10 18:34:26.742671,151724ae73,Vintage Candle,Stationery,222.54,0.0,222.54,3,0
SEL-00000978,2026-07-10,ItemSelectionDetails.csv,ORD-0000389,2026-07-10 18:34:26.742671,c1c48da2dc,Petite Necklace,White Wine,168.33,33.67,134.66,3,0
SEL-00000979,2026-07-10,ItemSelectionDetails.csv,ORD-0000390,2026-07-10 12:23:37.533390,9cd79d15ec,Coastal Tote,Candles,100.08,10.01,90.07,1,0
SEL-00000980,2026-07-10,ItemSelectionDetails.csv,ORD-0000391,2026-07-10 11:10:44.232132,3b4f2bb588,Heritage Notebook,White Wine,127.7,0.0,127.7,1,0
SEL-00000981,2026-07-10,ItemSelectionDetails.csv,ORD-0000391,2026-07-10 11:10:44.232132,f67dc05345,Vintage Tumbler,Tabletop,45.14,0.0,45.14,1,0
SEL-00000982,2026-07-10,ItemSelectionDetails.csv,ORD-0000391,2026-07-10 11:10:44.232132,28bff27ee4,Petite Bracelet,Stationery,369.54,0.0,369.54,3,0
SEL-00000983,2026-07-10,ItemSelectionDetails.csv,ORD-0000392,2026-07-10 10:17:53.027714,b78625e915,Statement Vase,Fine Jewelry,130.69,0.0,130.69,1,0
SEL-00000984,2026-07-10,ItemSelectionDetails.csv,ORD-0000392,2026-07-10 10:17:53.027714,ff2caeca63,Modern Necklace,White Wine,252.51,0.0,252.51,3,0
SEL-00000985,2026-07-10,ItemSelectionDetails.csv,ORD-0000392,2026-07-10 10:17:53.027714,cfe8adb1f1,Everyday Notebook,Kids,87.62,8.76,78.86,1,0
SEL-00000986,2026-07-10,ItemSelectionDetails.csv,ORD-0000393,2026-07-10 09:25:11.999214,75b052da5c,Vintage Wrap,Outerwear,105.7,10.57,95.13,1,0
