item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00002448,2026-07-25,ItemSelectionDetails.csv,ORD-0000982,2026-07-25 15:10:52.371704,18d0617483,Modern Necklace,Red Wine,195.99,0.0,195.99,3,0
SEL-00002449,2026-07-25,ItemSelectionDetails.csv,ORD-0000982,2026-07-25 15:10:52.371704,61d3f7cd9d,Rustic Necklace,Outerwear,130.2,0.0,130.2,1,0
SEL-00002450,2026-07-25,ItemSelectionDetails.csv,ORD-0000982,2026-07-25 15:10:52.371704,afbcbb993c,Vintage Tote,Fashion Jewelry,69.94,0.0,69.94,1,0
SEL-00002451,2026-07-25,ItemSelectionDetails.csv,ORD-0000983,2026-07-25 10:56:09.551215,88d765de81,Signature Tote,Fine Jewelry,33.14,0.0,33.14,1,0
SEL-00002452,2026-07-25,ItemSelectionDetails.csv,ORD-0000983,2026-07-25 10:56:09.551215,24901169a4,Everyday Bracelet,Bags,160.95,32.19,128.76,1,0
SEL-00002453,2026-07-25,ItemSelectionDetails.csv,ORD-0000983,2026-07-25 10:56:09.551215,6b347e2af1,Classic Bracelet,Fine Jewelry,14.67,1.47,13.2,1,0
SEL-00002454,2026-07-25,ItemSelectionDetails.csv,ORD-0000984,2026-07-25 16:20:12.803428,3ec5369f32,Statement Necklace,Candles,109.65,21.93,87.72,1,0
SEL-00002455,2026-07-25,ItemSelectionDetails.csv,ORD-0000984,2026-07-25 16:20:12.803428,bf9632259b,Classic Earrings,White Wine,295.08,0.0,295.08,2,0
SEL-00002456,2026-07-25,ItemSelectionDetails.csv,ORD-0000984,2026-07-25 16:20:12.803428,6a84f4bafc,Rustic Earrings,Outerwear,71.83,7.18,64.65,1,0
SEL-00002457,2026-07-25,ItemSelectionDetails.csv,ORD-0000985,2026-07-25 11:20:39.854584,d8804cdeb1,Vintage Notebook,Tops,144.74,28.95,115.79,1,0
SEL-00002458,2026-07-25,ItemSelectionDetails.csv,ORD-0000985,2026-07-25 11:20:39.854584,6af3a6d7a7,Modern Notebook,Tabletop,18.61,0.0,18.61,1,0
