order_id,export_date,export_filename,opened,guest_count,discount_amount,total,voided
ORD-0000953,2026-07-24,OrderDetails.csv,2026-07-24 15:39:14.976775,1,47.99,379.82,0
ORD-0000954,2026-07-24,OrderDetails.csv,2026-07-24 09:57:43.159867,1,7.67,230.56,0
ORD-0000955,2026-07-24,OrderDetails.csv,2026-07-24 10:26:28.037384,3,0.0,258.91,0
ORD-0000956,2026-07-24,OrderDetails.csv,2026-07-24 18:03:00.904075,1,0.0,204.38,0
ORD-0000957,2026-07-24,OrderDetails.csv,2026-07-24 09:56:22.004950,2,24.12,165.92,0
ORD-0000958,2026-07-24,OrderDetails.csv,2026-07-24 18:55:11.839586,2,0.0,246.36,0
ORD-0000959,2026-07-24,OrderDetails.csv,2026-07-24 16:47:20.540367,1,40.65,260.45,0
ORD-0000960,2026-07-24,OrderDetails.csv,2026-07-24 13:44:40.957511,1,26.04,104.16,0
ORD-0000961,2026-07-24,OrderDetails.csv,2026-07-24 09:02:30.834673,2,14.23,521.92,0
ORD-0000962,2026-07-24,OrderDetails.csv,2026-07-24 18:40:18.726761,3,22.63,232.52,0
ORD-0000963,2026-07-24,OrderDetails.csv,2026-07-24 12:36:01.089942,2,35.49,271.15,0
ORD-0000964,2026-07-24,OrderDetails.csv,2026-07-24 16:56:54.309502,2,0.0,52.31,0
ORD-0000965,2026-07-24,OrderDetails.csv,2026-07-24 18:54:33.184459,1,0.0,123.07,0
ORD-0000966,2026-07-24,OrderDetails.csv,2026-07-24 10:46:35.552402,1,14.75,302.99,0
ORD-0000967,2026-07-24,OrderDetails.csv,2026-07-24 13:18:44.646575,3,0.0,15.14,0
ORD-0000968,2026-07-24,OrderDetails.csv,2026-07-24 15:26:41.670404,2,0.0,157.0,0
ORD-0000969,2026-07-24,OrderDetails.csv,2026-07-24 11:07:17.333325,2,34.28,227.72,0
ORD-0000970,2026-07-24,OrderDetails.csv,2026-07-24 10:15:22.536659,1,0.0,64.31,0
ORD-0000971,2026-07-24,OrderDetails.csv,2026-07-24 11:17:46.446043,2,24.33,378.28,0
ORD-0000972,2026-07-24,OrderDetails.csv,2026-07-24 16:29:36.087639,3,0.0,322.06,0
ORD-0000973,2026-07-24,OrderDetails.csv,2026-07-24 09:35:55.580290,2,0.0,95.39,0
ORD-0000974,2026-07-24,OrderDetails.csv,2026-07-24 09:02:53.115287,3,0.0,253.05,1
ORD-0000975,2026-07-24,OrderDetails.csv,2026-07-24 11:26:31.337177,2,27.98,449.57,1
ORD-0000976,2026-07-24,OrderDetails.csv,2026-07-24 16:53:11.362638,2,19.48,176.38,0
ORD-0000977,2026-07-24,OrderDetails.csv,2026-07-24 17:13:42.077120,2,0.0,422.91,0
ORD-0000978,2026-07-24,OrderDetails.csv,2026-07-24 10:20:30.769324,2,21.89,1102.42,0
ORD-0000979,2026-07-24,OrderDetails.csv,2026-07-24 11:31:20.031671,1,122.34,489.37,0
ORD-0000980,2026-07-24,OrderDetails.csv,2026-07-24 12:57:00.502043,1,6.16,133.43,0
ORD-0000981,2026-07-24,OrderDetails.csv,2026-07-24 18:12:55.117163,2,11.3,149.08,0
